Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
243,567.0,2384.2,119.8,204,1000,26,
244,569.0,2392.5,119.8,204,1000,26,
245,571.0,2400.8,119.8,204,1000,26,
246,573.0,2409.3,119.8,204,1000,26,
247,576.0,2421.9,119.8,204,1000,26,
248,578.0,2430.1,119.7,204,1002,26,
249,580.0,2438.5,120.5,200,988,26,
250,583.0,2451.1,120.2,202,993,26,
251,585.0,2459.3,120.2,202,993,26,
252,587.0,2467.6,121.1,197,978,27,
253,589.0,2476.1,120.2,202,993,27,
254,592.0,2488.6,120.2,202,993,26,
255,594.0,2496.7,120.5,200,988,26,
256,596.0,2505.2,120.8,199,983,27,
257,599.0,2518.0,118.6,210,1022,26,
258,601.0,2526.3,118.6,210,1022,26,
259,603.0,2534.8,118.4,211,1025,26,
260,605.0,2543.4,118.7,209,1020,26,
261,608.0,2556.1,118.5,210,1023,27,
262,610.0,2564.4,118.5,210,1023,27,
263,612.0,2573.2,117.8,214,1036,26,
264,615.0,2586.0,116.6,221,1059,25,
265,617.0,2594.5,116.8,220,1055,25,
266,619.0,2603.1,118.1,212,1031,26,
267,622.0,2615.7,118.9,208,1016,25,
268,624.0,2623.9,119.0,208,1014,26,
269,626.0,2632.5,119.8,204,1000,26,
270,629.0,2645.1,119.5,205,1005,26,
271,631.0,2653.3,119.5,205,1005,26,
272,633.0,2661.8,119.6,205,1004,26,
273,636.0,2674.4,119.8,204,1000,26,
274,638.0,2682.7,119.8,204,1000,26,
275,640.0,2691.0,120.1,202,995,26,
276,642.0,2699.4,119.7,204,1002,27,
277,645.0,2712.0,120.6,200,986,27,
278,647.0,2720.3,120.6,200,986,27,
279,649.0,2728.5,120.7,199,985,27,
280,651.0,2736.9,120.6,200,986,27,
281,654.0,2749.7,119.6,205,1004,26,
282,656.0,2758.1,118.4,211,1025,26,
283,658.0,2766.5,118.0,213,1033,26,
284,661.0,2779.1,120.5,200,988,26,
285,663.0,2787.4,120.5,200,988,26,
286,665.0,2795.9,119.2,207,1011,27,
287,667.0,2804.5,117.9,214,1034,27,
288,670.0,2817.2,118.2,212,1029,26,
289,672.0,2825.6,118.5,210,1023,26,
290,674.0,2834.2,118.2,212,1029,26,
291,676.0,2842.8,117.7,215,1038,26,
292,679.0,2855.5,117.8,214,1036,27,
293,681.0,2863.8,118.5,210,1023,26,
294,683.0,2872.2,119.5,205,1005,27,
295,685.0,2880.6,120.0,203,997,27,
296,688.0,2893.2,120.1,202,995,27,
297,690.0,2901.4,120.1,202,995,27,
298,692.0,2909.8,120.0,203,997,27,
299,694.0,2918.3,119.4,206,1007,27,
300,697.0,2930.9,118.7,209,1020,27,
301,699.0,2939.3,118.7,209,1020,27,
302,701.0,2947.7,118.7,209,1020,27,
303,703.0,2956.1,119.7,204,1002,27,
304,706.0,2968.7,119.6,205,1004,27,
305,708.0,2977.0,119.6,205,1004,27,
306,710.0,2985.4,119.2,207,1011,27,
307,712.0,2993.9,119.6,205,1004,27,
308,715.0,3006.5,119.8,204,1000,26,
309,717.0,3014.8,119.8,204,1000,26,
310,719.0,3023.3,119.4,206,1007,27,
311,721.0,3031.8,118.6,210,1022,27,
312,724.0,3044.5,119.2,207,1011,27,
313,726.0,3052.8,119.2,207,1011,27,
314,728.0,3061.3,118.8,209,1018,27,
315,730.0,3069.9,117.9,214,1034,26,
316,733.0,3082.7,117.3,217,1046,27,
317,735.0,3091.2,117.3,217,1046,27,
318,737.0,3099.6,117.8,214,1036,27,
319,739.0,3108.2,118.2,212,1029,27,
320,742.0,3120.8,119.4,206,1007,26,
321,744.0,3129.1,119.6,205,1004,26,
322,746.0,3137.5,119.9,203,998,27,
323,748.1,3146.3,118.6,210,1022,26,
324,751.1,3158.9,118.3,211,1027,26,
325,753.0,3167.4,117.6,215,1040,26,
326,755.0,3176.1,117.4,216,1044,27,
327,758.0,3188.8,119.2,207,1011,27,
328,760.1,3197.0,119.2,207,1011,27,
329,762.0,3205.3,120.6,200,986,26,
330,764.1,3213.7,121.3,196,974,27,
331,767.1,3226.2,120.7,199,985,27,
332,769.1,3234.4,120.7,199,985,27,
333,771.1,3242.6,121.0,198,979,27,
334,773.0,3251.1,121.0,198,979,27,
335,776.1,3263.8,119.2,207,1011,26,
336,778.1,3272.0,119.2,207,1011,26,
337,780.1,3280.4,120.2,202,993,26,
338,782.0,3288.9,119.6,205,1004,27,
339,785.1,3301.5,119.4,206,1007,27,
340,787.0,3309.7,119.4,206,1007,27,
341,789.0,3318.2,120.0,203,997,26,
342,792.1,3331.0,118.5,210,1023,26,
343,794.1,3339.4,118.5,210,1023,26,
344,796.0,3347.7,118.2,212,1029,26,
345,798.0,3356.3,118.9,208,1016,26,
346,801.1,3369.0,118.8,209,1018,26,
347,803.0,3377.3,118.8,209,1018,26,
348,805.0,3385.7,119.2,207,1011,26,
349,808.0,3398.5,119.2,207,1011,26,
350,810.1,3406.8,119.2,207,1011,26,
351,812.1,3415.3,119.2,207,1011,26,
352,815.0,3428.2,117.7,215,1038,26,
353,817.1,3436.6,117.7,215,1038,26,
354,819.0,3445.0,118.2,212,1029,26,
355,821.0,3453.5,118.7,209,1020,26,
356,824.0,3466.3,118.8,209,1018,27,
357,826.0,3474.6,118.8,209,1018,27,
358,828.0,3483.1,118.7,209,1020,26,
359,830.0,3491.7,117.9,214,1034,26,
360,833.1,3504.3,119.2,207,1011,26,
361,835.0,3512.6,119.4,206,1007,27,
362,837.0,3521.1,118.8,209,1018,26,
363,840.1,3534.0,118.5,210,1023,26,
364,842.1,3542.3,118.5,210,1023,26,
365,844.1,3550.9,117.6,215,1040,26,
366,846.0,3559.5,117.0,219,1052,26,
367,849.1,3572.4,117.3,217,1046,26,
368,851.0,3580.8,117.6,215,1040,26,
369,853.0,3589.4,117.3,217,1046,26,
370,856.0,3602.4,116.9,219,1054,26,
371,858.0,3610.8,116.9,219,1054,26,
372,860.0,3619.4,117.1,218,1050,26,
373,862.0,3627.9,118.3,211,1027,26,
374,865.0,3640.6,118.3,211,1027,27,
375,867.0,3649.1,118.1,212,1031,26,
376,869.0,3657.7,117.8,214,1036,27,
377,872.1,3670.5,118.4,211,1025,27,
378,874.1,3678.9,118.4,211,1025,27,
379,876.0,3687.4,118.1,212,1031,27,
380,878.0,3695.7,118.1,212,1031,27,
381,881.0,3708.4,119.9,203,998,27,
382,883.1,3716.7,119.9,203,998,27,
383,885.0,3725.0,119.9,203,998,27,
384,887.0,3733.6,119.1,207,1013,27,
385,889.0,3742.1,118.6,210,1022,26,
386,892.0,3754.8,119.1,207,1013,27,
387,894.0,3763.1,118.2,212,1029,27,
388,896.0,3771.6,118.4,211,1025,26,
389,898.0,3780.1,119.1,207,1013,27,
390,901.0,3792.9,118.5,210,1023,27,
391,903.0,3801.5,116.6,221,1059,26,
392,905.0,3810.0,117.7,215,1038,26,
393,908.0,3822.7,118.6,210,1022,26,
394,910.0,3831.0,118.9,208,1016,26,
395,912.0,3839.5,119.1,207,1013,26,
396,915.0,3852.2,119.4,206,1007,26,
397,917.0,3860.5,119.4,206,1007,26,
398,919.0,3868.8,119.8,204,1000,27,
399,921.0,3877.3,119.3,206,1009,27,
400,924.0,3890.1,118.6,210,1022,27,
401,926.0,3898.4,118.6,210,1022,27,
402,928.0,3906.8,119.1,207,1013,27,
403,930.0,3915.4,118.6,210,1022,27,
404,932.1,3924.1,117.9,214,1034,27,
405,935.1,3937.0,117.1,218,1050,27,
406,937.1,3945.4,116.7,220,1057,27,
407,939.0,3953.9,117.4,216,1044,27,
408,941.1,3962.4,118.8,209,1018,26,
409,944.1,3975.0,118.9,208,1016,27,
410,946.1,3983.4,118.9,208,1016,27,
411,948.1,3991.8,118.9,208,1016,27,
412,950.1,4000.3,119.5,205,1005,27,
413,953.1,4013.1,118.3,211,1027,26,
414,955.1,4021.4,118.3,211,1027,26,
415,957.1,4029.8,118.6,210,1022,26,
416,959.1,4038.2,119.8,204,1000,27,
417,961.1,4046.8,119.4,206,1007,27,
418,964.1,4059.5,118.6,210,1022,27,
419,966.1,4067.9,118.6,210,1022,27,
420,968.1,4076.4,118.0,213,1033,27,
421,971.1,4089.4,117.5,216,1042,26,
422,973.1,4097.7,117.5,216,1042,26,
423,975.1,4106.0,118.5,210,1023,27,
424,977.1,4114.5,119.5,205,1005,27,
425,979.1,4123.1,118.7,209,1020,27,
426,982.1,4135.5,120.1,202,995,26,
427,984.1,4143.7,121.0,198,979,27,
428,986.1,4152.2,120.9,198,981,27,
429,989.1,4165.1,118.5,210,1023,26,
430,991.1,4173.3,118.5,210,1023,26,
431,993.1,4181.7,119.4,206,1007,26,
432,995.1,4190.0,120.3,201,991,26,
433,998.1,4202.6,120.8,199,983,27,
434,1000.1,4210.8,120.8,199,983,27,
435,1002.1,4219.0,120.9,198,981,28,
436,1004.1,4227.5,120.3,201,991,27,
437,1006.1,4236.0,119.2,207,1011,27,
438,1009.1,4248.5,119.5,205,1005,26,
439,1011.1,4256.8,120.0,203,997,27,
440,1013.1,4265.5,119.1,207,1013,27,
441,1015.1,4274.1,117.0,219,1052,27,
442,1018.1,4286.7,117.6,215,1040,27,
443,1020.1,4294.9,119.7,204,1002,27,
444,1022.1,4303.1,121.6,195,969,27,
445,1024.1,4311.5,121.3,196,974,27,
446,1027.1,4324.2,120.2,202,993,26,
447,1029.1,4332.4,120.2,202,993,26,
448,1031.1,4340.7,120.4,201,990,27,
449,1033.1,4349.1,120.1,202,995,27,
450,1036.1,4362.0,118.7,209,1020,27,
451,1038.1,4370.3,118.7,209,1020,27,
452,1040.1,4378.6,119.1,207,1013,27,
453,1042.1,4387.3,118.7,209,1020,27,
454,1045.1,4400.3,116.6,221,1059,26,
455,1047.1,4408.7,116.6,221,1059,26,
456,1049.1,4417.2,116.9,219,1054,27,
457,1051.1,4425.8,117.5,216,1042,27,
458,1054.1,4438.6,117.9,214,1034,27,
459,1056.1,4447.0,117.9,214,1034,27,
460,1058.1,4455.3,118.9,208,1016,27,
461,1060.1,4463.9,118.9,208,1016,27,
462,1063.1,4476.6,120.1,202,995,26,
463,1065.1,4484.9,120.1,202,995,26,
464,1067.1,4493.2,119.8,204,1000,27,
465,1069.1,4501.7,118.8,209,1018,28,
466,1071.1,4510.2,118.4,211,1025,27,
467,1074.1,4523.0,118.6,210,1022,26,
468,1076.1,4531.2,118.6,210,1022,26,
469,1078.1,4539.7,119.5,205,1005,27,
470,1080.1,4548.1,118.8,209,1018,27,
471,1083.1,4560.9,118.9,208,1016,27,
472,1085.1,4569.4,118.9,208,1016,27,
473,1087.1,4577.8,117.8,214,1036,27,
474,1089.1,4586.3,117.6,215,1040,27,
475,1091.1,4594.8,118.3,211,1027,27,
476,1094.1,4607.8,117.0,219,1052,27,
477,1096.1,4616.2,117.0,219,1052,27,
478,1098.1,4624.7,118.1,212,1031,27,
479,1100.1,4633.1,117.8,214,1036,28,
480,1102.1,4641.8,118.0,213,1033,27,
481,1105.1,4654.5,118.0,213,1033,27,
482,1107.1,4662.9,117.9,214,1034,26,
483,1109.1,4671.4,118.1,212,1031,27,
484,1111.1,4679.8,119.1,207,1013,27,
485,1114.1,4692.6,119.1,207,1013,27,
486,1116.1,4700.9,119.1,207,1013,27,
487,1118.1,4709.2,119.4,206,1007,27,
488,1120.1,4717.7,120.2,202,993,28,
489,1123.1,4730.3,119.6,205,1004,27,
490,1125.1,4738.6,119.6,205,1004,27,
491,1127.1,4747.0,119.3,206,1009,27,
492,1129.1,4755.4,119.4,206,1007,26,
493,1131.1,4763.9,119.6,205,1004,27,
494,1134.1,4776.6,119.4,206,1007,27,
495,1136.1,4785.1,117.7,215,1038,27,
496,1138.1,4793.8,116.8,220,1055,26,
497,1141.1,4806.9,116.2,223,1067,26,
498,1143.1,4815.4,116.2,223,1067,26,
499,1145.1,4824.1,115.4,228,1083,26,
500,1147.1,4832.9,115.9,225,1073,26,
501,1150.1,4845.8,116.1,224,1069,26,
502,1152.1,4854.3,116.2,223,1067,27,
503,1154.1,4863.1,116.5,221,1061,26,
504,1157.1,4876.2,116.2,223,1067,27,
505,1159.1,4884.5,116.2,223,1067,27,
506,1161.1,4893.2,116.5,221,1061,26,
507,1163.1,4902.0,115.9,225,1073,26,
508,1166.1,4915.0,116.6,221,1059,27,
509,1168.1,4923.5,116.6,221,1059,27,
510,1170.1,4932.0,116.6,221,1059,27,
511,1172.1,4940.6,116.9,219,1054,27,
512,1174.1,4949.3,117.1,218,1050,27,
513,1177.1,4962.2,117.0,219,1052,27,
514,1179.1,4970.7,117.0,219,1052,27,
515,1181.1,4979.3,117.0,219,1052,27,
516,1183.1,4987.9,116.5,221,1061,28,
517,1185.1,4996.6,117.0,219,1052,27,
518,1188.1,5009.6,115.7,226,1077,26,
519,1190.1,5018.2,115.3,228,1085,27,
520,1192.1,5026.7,116.0,224,1071,27,
521,1194.1,5035.3,117.6,215,1040,27,
522,1196.1,5043.8,118.3,211,1027,27,
523,1199.1,5056.6,117.6,215,1040,28,
524,1201.1,5065.1,117.6,215,1040,28,
525,1203.1,5073.5,117.3,217,1046,27,
526,1205.1,5081.9,118.6,210,1022,27,
527,1207.1,5090.5,118.5,210,1023,28,
528,1209.1,5099.0,118.0,213,1033,28,
529,1212.1,5111.7,118.8,209,1018,28,
530,1214.1,5120.3,118.1,212,1031,27,
531,1216.1,5128.8,116.3,222,1065,27,
532,1218.1,5137.3,117.3,217,1046,27,
533,1220.1,5145.8,119.5,205,1005,27,
534,1223.1,5158.4,118.9,208,1016,28,
535,1225.1,5166.7,118.9,208,1016,28,
536,1227.1,5175.0,119.6,205,1004,28,
537,1229.1,5183.5,119.2,207,1011,28,
538,1231.1,5192.1,118.0,213,1033,28,
539,1233.1,5200.6,118.3,211,1027,28,
540,1236.1,5213.5,117.2,217,1048,27,
541,1238.1,5221.9,117.2,217,1048,27,
542,1240.1,5230.3,117.0,219,1052,27,
543,1242.1,5238.9,118.3,211,1027,27,
544,1244.1,5247.5,118.3,211,1027,27,
545,1247.1,5260.3,117.9,214,1034,27,
546,1249.1,5268.6,117.2,217,1048,27,
547,1251.1,5277.1,118.6,210,1022,27,
548,1253.1,5285.7,119.0,208,1014,27,
549,1256.1,5298.2,119.1,207,1013,27,
550,1258.1,5306.4,120.1,202,995,26,
551,1260.1,5314.8,120.6,200,986,27,
552,1262.1,5323.2,119.9,203,998,27,
553,1265.1,5335.8,120.3,201,991,27,
554,1267.1,5344.0,120.3,201,991,27,
555,1269.1,5352.5,119.4,206,1007,27,
556,1271.1,5361.2,118.3,211,1027,27,
557,1274.1,5374.2,116.5,221,1061,26,
558,1276.1,5382.8,116.5,221,1061,26,
559,1278.1,5391.3,115.8,225,1075,26,
560,1280.1,5400.0,116.8,220,1055,27,
561,1283.1,5412.8,118.5,210,1023,27,
562,1285.1,5421.2,118.5,210,1023,27,
563,1287.1,5429.6,118.3,211,1027,27,
564,1289.1,5438.1,117.9,214,1034,27,
565,1291.1,5446.9,117.5,216,1042,27,
566,1294.1,5459.6,116.5,221,1061,27,
567,1296.1,5468.1,116.7,220,1057,26,
568,1298.1,5476.6,118.3,211,1027,27,
569,1300.1,5485.2,119.1,207,1013,27,
570,1303.1,5497.9,118.6,210,1022,26,
571,1305.1,5506.2,118.1,212,1031,27,
572,1307.1,5514.7,118.9,208,1016,26,
573,1309.1,5523.5,118.4,211,1025,27,
574,1312.1,5536.4,116.3,222,1065,27,
575,1314.1,5545.0,115.6,227,1079,26,
576,1316.1,5553.7,116.1,224,1069,26,
577,1319.1,5566.7,117.4,216,1044,27,
578,1321.1,5575.0,117.4,216,1044,27,
579,1323.1,5583.4,118.7,209,1020,27,
580,1325.1,5591.9,118.5,210,1023,26,
581,1328.1,5604.7,119.5,205,1005,27,
582,1330.1,5612.8,119.5,205,1005,27,
583,1332.1,5621.0,121.4,196,973,26,
584,1334.1,5629.4,121.3,196,974,27,
585,1337.1,5642.2,119.0,208,1014,27,
586,1339.1,5650.4,119.0,208,1014,27,
587,1341.1,5658.6,120.4,201,990,27,
588,1343.1,5667.1,120.0,203,997,27,
589,1345.1,5675.7,119.0,208,1014,27,
590,1348.1,5688.4,118.4,211,1025,27,
591,1350.1,5696.8,118.4,211,1025,27,
592,1352.1,5705.3,117.8,214,1036,27,
593,1354.1,5713.8,118.1,212,1031,27,
594,1357.1,5726.5,120.2,202,993,27,
595,1359.1,5734.8,120.2,202,993,27,
596,1361.1,5743.1,119.5,205,1005,27,
597,1363.1,5751.5,119.4,206,1007,27,
598,1366.1,5764.2,120.0,203,997,26,
599,1368.1,5772.3,120.0,203,997,26,
600,1370.1,5780.6,121.5,195,971,26,
601,1372.1,5789.0,120.9,198,981,27,
602,1375.1,5801.7,120.0,203,997,26,
603,1377.1,5810.0,120.0,203,997,26,
604,1379.1,5818.4,118.7,209,1020,26,
605,1381.1,5826.9,118.1,212,1031,26,
606,1384.1,5839.7,118.6,210,1022,26,
607,1386.1,5848.1,118.6,210,1022,26,
