Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
50,66.1,267.9,128.8,164,863,41,
51,67.4,273.0,128.8,164,863,41,
52,68.9,279.0,129.5,161,854,42,
53,70.4,284.9,129.0,163,861,41,
54,71.7,290.0,128.6,165,866,42,
55,73.3,295.9,128.4,165,869,42,
56,74.5,300.9,128.4,165,869,42,
57,76.1,306.8,130.1,159,847,41,
58,77.4,311.8,130.1,159,847,41,
59,78.9,317.7,129.2,162,858,44,
60,80.2,322.7,129.2,162,858,44,
61,81.7,328.8,128.8,164,863,42,
62,83.0,333.8,128.8,164,863,42,
63,84.5,339.7,129.4,162,855,41,
64,85.9,344.8,129.4,162,855,41,
65,87.4,350.9,129.5,161,854,42,
66,88.7,355.9,129.5,161,854,42,
67,90.3,362.0,128.5,165,867,43,
68,91.6,367.1,128.5,165,867,43,
69,93.1,373.2,128.5,165,867,44,
70,94.4,378.2,128.5,165,867,44,
71,95.7,383.3,128.5,165,867,42,
72,97.3,389.4,126.9,171,889,43,
73,98.6,394.6,126.9,171,889,43,
74,100.1,400.7,128.0,167,874,43,
75,101.4,405.8,128.0,167,874,43,
76,103.0,411.9,128.4,165,869,42,
77,104.3,416.9,128.4,165,869,42,
78,105.8,423.0,126.4,173,896,42,
79,107.4,429.2,127.0,171,888,40,
80,108.7,434.3,127.0,171,888,40,
81,110.2,440.4,128.2,166,871,42,
82,111.5,445.3,128.2,166,871,42,
83,113.1,451.5,130.1,159,847,42,
84,114.4,456.6,129.9,160,849,42,
85,115.9,462.4,130.3,158,844,41,
86,117.4,468.2,130.8,156,838,41,
87,118.7,473.2,130.8,156,838,41,
88,120.3,479.1,130.6,157,840,41,
89,121.8,485.1,130.7,157,839,41,
90,123.2,490.1,130.7,157,839,41,
91,124.7,496.1,132.5,150,817,42,
92,126.3,502.0,131.1,155,834,42,
93,127.5,506.8,131.1,155,834,42,
94,129.1,512.8,131.6,154,828,41,
95,130.7,518.7,132.8,149,814,38,
96,132.2,524.4,132.6,150,816,39,
97,133.8,530.3,133.0,149,812,40,
98,135.3,536.2,133.7,146,804,41,
99,136.6,541.0,133.7,146,804,41,
100,138.2,546.7,135.9,139,779,40,
101,139.7,552.4,135.9,139,779,41,
102,141.3,558.2,134.3,144,797,41,
103,142.6,563.0,134.3,144,797,41,
104,144.1,568.9,132.9,149,813,41,
105,145.7,575.0,133.3,148,808,40,
106,147.0,579.8,133.0,149,812,42,
107,148.6,585.6,133.7,146,804,40,
108,149.8,590.5,133.7,146,804,40,
109,151.4,596.3,132.4,151,818,42,
110,152.9,602.0,133.2,148,809,40,
111,154.5,607.8,133.8,146,802,38,
112,156.0,613.7,133.3,148,808,40,
113,157.6,619.5,133.3,148,808,40,
114,159.1,625.2,133.0,149,812,41,
115,160.4,630.1,133.0,149,812,41,
116,162.0,635.9,134.8,143,791,40,
117,163.5,641.7,134.5,144,795,40,
118,165.0,647.3,134.4,144,796,39,
119,166.5,653.0,134.2,145,798,40,
120,167.9,657.9,134.2,145,798,40,
121,169.4,663.8,134.2,145,798,41,
122,170.9,669.5,134.3,144,797,41,
123,172.5,675.2,134.9,143,790,40,
124,173.8,680.0,134.9,143,790,40,
125,175.3,685.8,133.8,146,802,40,
126,176.9,691.6,134.2,145,798,41,
127,178.4,697.3,134.0,145,800,40,
128,179.7,702.2,134.0,145,800,40,
129,181.2,708.0,133.8,146,802,40,
130,182.8,713.8,134.0,145,800,39,
131,184.3,719.5,133.1,148,810,39,
132,185.9,725.4,133.6,147,805,39,
133,187.4,731.3,133.0,149,812,39,
134,188.9,737.0,132.1,152,822,39,
135,190.5,742.8,133.4,147,807,39,
136,192.1,748.6,133.8,146,802,39,
137,193.6,754.3,135.4,141,785,38,
138,195.2,760.2,136.8,137,770,38,
139,196.8,766.1,134.4,144,796,38,
140,198.3,771.8,134.1,145,799,38,
141,199.8,777.4,134.6,144,793,39,
142,201.4,783.2,135.7,140,782,39,
143,202.9,788.9,135.7,140,782,39,
144,204.5,794.7,135.4,141,785,40,
145,206.0,800.4,135.6,140,783,40,
146,207.6,806.2,136.0,139,778,39,
147,209.1,811.8,136.0,139,778,39,
148,210.6,817.5,136.2,139,776,39,
149,212.0,822.3,136.2,139,776,39,
150,213.5,828.0,135.9,139,779,39,
151,215.1,833.8,134.9,143,790,39,
152,216.6,839.5,135.6,140,783,39,
153,218.1,845.2,135.4,141,785,39,
154,219.7,850.9,135.7,140,782,40,
155,221.2,856.6,137.4,135,764,41,
156,222.8,862.2,137.4,135,764,41,
157,224.4,868.1,136.1,139,777,37,
158,226.2,874.7,136.1,139,777,36,
159,227.7,880.4,136.1,139,777,36,
160,229.2,886.1,136.9,136,769,37,
161,231.0,892.7,136.4,138,774,37,
162,232.6,898.3,136.4,138,774,38,
163,234.1,904.0,137.1,136,767,38,
164,235.7,909.7,137.0,136,768,39,
165,237.3,915.6,136.4,138,774,39,
166,238.8,921.4,136.1,139,777,39,
167,240.4,927.1,135.2,142,787,38,
168,241.9,932.9,134.5,144,795,39,
169,243.2,937.7,134.5,144,795,39,
170,244.8,943.6,134.5,144,795,39,
171,246.4,949.4,133.6,147,805,40,
172,247.9,955.3,134.7,143,792,38,
173,249.5,961.1,135.4,141,785,40,
174,251.0,966.8,135.8,140,780,40,
175,252.6,972.5,136.2,139,776,40,
176,254.1,978.1,137.3,135,765,38,
177,255.7,983.7,137.2,136,766,39,
178,257.2,989.3,137.1,136,767,39,
179,258.7,995.0,135.9,139,779,39,
180,260.2,1000.6,135.1,142,788,40,
181,261.8,1006.3,136.5,138,773,38,
182,263.3,1011.9,136.0,139,778,40,
183,264.9,1017.8,136.1,139,777,39,
184,266.4,1023.5,136.0,139,778,40,
185,268.0,1029.1,136.8,137,770,39,
186,269.2,1033.6,136.8,137,770,39,
187,270.8,1039.3,138.5,132,753,41,
188,272.3,1044.8,138.7,131,751,40,
189,273.9,1050.5,138.2,133,756,40,
190,275.5,1056.2,137.5,135,763,39,
191,277.0,1061.9,136.5,138,773,39,
192,278.3,1066.7,136.5,138,773,39,
193,279.8,1072.4,135.3,141,786,39,
194,281.4,1078.1,133.9,146,801,40,
195,282.9,1084.1,130.9,156,837,41,
196,284.4,1089.9,130.1,159,847,40,
197,285.7,1094.8,130.1,159,847,40,
198,287.2,1100.6,131.1,155,834,42,
199,288.8,1106.6,132.5,150,817,42,
200,290.1,1111.6,132.4,151,818,42,
201,291.7,1117.4,133.1,148,810,42,
202,293.0,1122.4,133.1,148,810,42,
203,294.5,1128.2,133.2,148,809,42,
204,295.8,1133.0,133.2,148,809,42,
205,297.4,1138.9,133.6,147,805,41,
206,298.6,1143.6,133.6,147,805,41,
207,300.2,1149.4,136.3,138,775,41,
208,301.7,1155.0,136.2,139,776,42,
209,303.0,1159.7,136.2,139,776,42,
210,304.6,1165.4,137.5,135,763,41,
211,306.1,1171.1,134.5,144,795,42,
212,307.7,1176.9,134.7,143,792,41,
213,308.9,1181.7,134.7,143,792,41,
214,310.5,1187.6,134.2,145,798,41,
215,311.9,1192.5,134.2,145,798,41,
216,313.4,1198.5,132.8,149,814,42,
217,314.7,1203.4,132.6,150,816,43,
218,316.2,1209.1,133.5,147,806,41,
219,317.5,1213.9,133.5,147,806,41,
220,319.1,1219.7,134.5,144,795,42,
221,320.6,1225.3,135.1,142,788,41,
222,322.1,1231.0,134.3,144,797,39,
223,323.7,1237.0,132.6,150,816,38,
224,325.2,1242.8,132.5,150,817,39,
225,326.8,1248.8,133.5,147,806,39,
226,328.4,1254.5,134.2,145,798,39,
227,329.7,1259.4,134.2,145,798,39,
228,331.2,1265.1,135.2,142,787,41,
229,332.8,1270.9,135.0,142,789,41,
230,334.3,1276.5,135.0,142,789,41,
231,335.5,1281.3,135.0,142,789,41,
232,337.1,1287.1,134.4,144,796,41,
233,338.7,1292.9,134.3,144,797,41,
234,339.9,1297.7,134.3,144,797,41,
235,341.5,1303.3,135.0,142,789,41,
236,343.0,1309.0,136.0,139,778,40,
237,344.6,1314.9,132.8,149,814,40,
238,346.1,1320.7,132.0,152,823,40,
239,347.6,1326.7,131.1,155,834,40,
240,349.2,1332.6,131.2,155,833,39,
241,350.7,1338.3,133.9,146,801,39,
242,352.3,1344.0,135.2,142,787,40,
243,353.6,1348.9,135.2,142,787,40,
244,355.1,1354.8,134.5,144,795,39,
245,356.7,1360.8,130.6,157,840,41,
246,358.2,1366.6,132.0,152,823,40,
247,359.8,1372.4,135.5,141,784,39,
248,361.3,1378.0,138.5,132,753,39,
249,362.6,1382.7,138.5,132,753,39,
250,364.2,1388.2,140.6,126,733,40,
251,365.7,1393.7,140.2,127,737,42,
252,367.0,1398.5,138.7,131,751,44,
253,368.6,1404.0,139.3,129,745,40,
254,370.1,1409.4,140.9,125,730,39,
255,371.6,1415.0,140.7,126,732,40,
256,372.9,1419.5,140.7,126,732,40,
257,374.5,1425.3,138.7,131,751,41,
258,376.0,1431.0,135.9,139,779,40,
259,377.5,1436.9,131.0,156,835,40,
260,379.1,1442.8,130.7,157,839,39,
261,380.6,1448.8,130.5,157,841,40,
262,382.1,1454.7,129.7,160,852,41,
263,383.4,1459.6,129.7,160,852,41,
264,385.0,1465.5,132.5,150,817,41,
265,386.5,1471.4,133.0,149,812,39,
266,388.1,1477.2,132.4,151,818,40,
267,389.7,1483.1,134.0,145,800,38,
268,391.2,1489.0,132.3,151,820,40,
269,392.7,1494.7,133.0,149,812,40,
270,394.3,1500.6,134.7,143,792,39,
271,395.6,1505.4,134.7,143,792,39,
272,397.1,1511.2,133.8,146,802,40,
273,398.7,1517.0,132.8,149,814,40,
274,400.2,1522.9,134.2,145,798,39,
275,401.8,1528.6,137.4,135,764,41,
276,403.1,1533.3,137.4,135,764,41,
277,404.6,1539.1,135.3,141,786,40,
278,406.2,1544.9,134.3,144,797,40,
279,407.5,1549.8,134.3,144,797,40,
280,409.1,1555.8,133.7,146,804,42,
281,410.4,1560.5,133.7,146,804,42,
282,411.9,1566.2,134.9,143,790,42,
283,413.5,1571.8,139.7,128,741,40,
284,415.0,1577.3,141.4,124,726,40,
285,416.6,1582.8,139.3,129,745,40,
286,417.8,1587.5,138.7,131,751,42,
287,419.4,1593.1,137.8,134,760,40,
288,420.9,1598.7,137.8,134,760,40,
289,422.5,1604.4,136.3,138,775,38,
290,424.0,1610.2,136.6,137,772,39,
291,425.6,1616.1,134.9,143,790,40,
292,427.2,1621.9,135.5,141,784,40,
293,428.5,1626.7,135.5,141,784,40,
294,430.1,1632.5,136.2,139,776,40,
295,431.6,1638.2,135.0,142,789,41,
296,433.1,1644.0,134.8,143,791,41,
297,434.5,1648.9,134.8,143,791,41,
298,436.0,1654.7,133.7,146,804,41,
299,437.6,1660.5,134.7,143,792,39,
300,439.1,1666.3,134.0,145,800,40,
301,440.6,1672.0,134.7,143,792,40,
302,442.2,1677.7,135.7,140,782,39,
303,443.5,1682.5,135.7,140,782,39,
304,445.0,1688.2,135.3,141,786,40,
305,446.6,1694.1,134.9,143,790,39,
306,448.1,1699.8,134.7,143,792,39,
307,449.7,1705.7,135.6,140,783,40,
308,451.0,1710.5,135.6,140,783,40,
309,452.6,1716.2,134.6,144,793,42,
310,454.1,1722.0,135.7,140,782,40,
311,455.5,1726.9,135.7,140,782,40,
312,457.0,1732.6,135.2,142,787,41,
313,458.5,1738.3,135.2,142,787,41,
314,460.1,1744.0,135.4,141,785,41,
315,461.3,1748.8,135.4,141,785,41,
316,462.9,1754.7,133.8,146,802,42,
317,464.4,1760.3,135.9,139,779,42,
318,465.7,1765.0,135.9,139,779,42,
319,467.3,1770.7,136.6,137,772,41,
320,468.8,1776.6,135.2,142,787,41,
321,470.1,1781.3,135.2,142,787,41,
322,471.7,1786.9,137.0,136,768,41,
323,473.2,1792.6,135.9,139,779,40,
324,474.8,1798.3,135.8,140,780,40,
325,476.3,1803.9,135.2,142,787,40,
326,477.9,1809.8,135.3,141,786,39,
327,479.4,1815.5,135.7,140,782,40,
328,480.7,1820.2,135.7,140,782,40,
329,482.2,1825.9,136.8,137,770,41,
330,483.8,1831.8,136.1,139,777,40,
331,485.4,1837.4,137.2,136,766,40,
332,486.7,1842.2,137.2,136,766,40,
333,488.3,1847.8,137.7,134,761,39,
334,489.8,1853.5,139.3,129,745,39,
335,491.4,1859.1,139.3,129,745,39,
336,492.9,1864.7,139.8,128,740,38,
337,494.5,1870.6,137.9,133,759,38,
338,496.1,1876.5,135.2,142,787,38,
339,497.6,1882.3,133.2,148,809,38,
340,499.1,1888.0,132.6,150,816,39,
341,500.9,1894.9,132.3,151,820,39,
342,502.5,1900.7,133.2,148,809,38,
343,504.0,1906.5,133.5,147,806,39,
344,505.5,1912.2,133.1,148,810,39,
345,506.9,1917.2,133.1,148,810,39,
346,508.4,1923.2,129.2,162,858,42,
347,510.0,1929.3,129.6,161,853,41,
348,511.3,1934.2,129.6,161,853,41,
349,512.8,1940.2,130.3,158,844,41,
350,514.4,1946.1,132.6,150,816,39,
351,515.9,1951.9,135.0,142,789,39,
352,517.2,1956.7,135.0,142,789,39,
353,518.8,1962.5,135.1,142,788,41,
354,520.3,1968.3,133.1,148,810,41,
355,521.8,1974.1,132.0,152,823,40,
356,523.4,1979.9,131.6,154,828,39,
357,524.9,1985.7,132.0,152,823,40,
358,526.2,1990.8,132.0,152,823,40,
359,527.8,1996.8,130.7,157,839,40,
