Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
47,60.0,237.0,125.6,177,907,45,
48,61.3,242.1,126.6,172,893,46,
49,62.6,247.3,126.3,174,897,46,
50,63.8,252.2,126.3,174,897,47,
51,65.1,257.4,126.1,175,900,46,
52,66.4,262.5,126.1,175,900,47,
53,67.7,267.6,125.6,177,907,46,
54,69.0,272.7,125.3,178,912,46,
55,70.3,278.1,124.7,180,921,47,
56,71.6,283.3,124.4,182,925,46,
57,72.9,288.5,124.5,181,924,47,
58,74.2,293.7,124.7,180,921,47,
59,75.5,299.0,125.0,179,916,46,
60,76.8,304.1,124.6,181,922,47,
61,78.0,309.2,125.7,176,906,47,
62,79.3,314.3,126.3,174,897,46,
63,80.6,319.5,125.3,178,912,46,
64,81.9,324.7,124.8,180,919,47,
65,83.2,329.9,125.1,179,915,46,
66,84.5,335.0,126.9,171,889,47,
67,85.8,340.0,127.6,168,879,48,
68,87.1,345.0,127.9,167,875,47,
69,88.3,350.0,128.4,165,869,47,
70,89.6,355.0,128.1,167,873,47,
71,90.9,359.9,127.9,167,875,46,
72,92.2,365.1,126.0,175,902,46,
73,93.4,370.2,125.5,177,909,46,
74,94.7,375.3,126.4,173,896,47,
75,96.0,380.5,127.2,170,885,46,
76,97.3,385.6,127.5,169,881,46,
77,98.6,390.7,127.7,168,878,45,
78,99.9,395.8,127.9,167,875,45,
79,101.2,400.9,127.9,167,875,45,
80,102.5,406.1,126.7,172,892,46,
81,103.8,411.2,125.2,178,913,46,
82,105.3,417.2,126.9,171,889,45,
83,106.3,421.3,126.9,171,889,45,
84,107.6,426.4,126.2,174,899,47,
85,108.9,431.5,126.2,174,899,47,
86,110.2,436.5,126.9,171,889,48,
87,111.5,441.7,127.7,168,878,46,
88,112.8,446.8,127.5,169,881,46,
89,114.1,451.9,127.4,169,882,48,
90,115.4,456.9,127.4,169,882,48,
91,116.7,461.9,127.7,168,878,46,
92,117.9,467.0,127.9,167,875,46,
93,119.2,472.0,127.1,170,886,47,
94,120.5,477.1,127.3,170,883,46,
95,122.0,483.1,128.3,166,870,44,
96,123.3,488.1,128.3,166,870,44,
97,124.9,494.1,129.1,163,859,42,
98,126.2,499.1,129.1,163,859,42,
99,127.7,505.2,129.3,162,857,42,
100,129.0,510.2,129.3,162,857,42,
101,130.5,516.1,129.4,162,855,44,
102,131.8,520.9,129.4,162,855,44,
103,133.3,526.8,131.2,155,833,43,
104,134.6,531.8,131.1,155,834,43,
105,135.9,536.7,131.1,155,834,43,
106,137.5,542.8,129.1,163,859,43,
107,138.8,547.9,127.6,168,879,45,
108,140.1,553.0,127.5,169,881,44,
109,141.4,558.0,127.5,169,881,44,
110,143.0,564.2,128.1,167,873,43,
111,144.2,569.1,128.8,164,863,44,
112,145.5,574.0,128.8,164,863,44,
113,147.0,580.1,129.3,162,857,44,
114,148.3,584.9,129.3,162,857,44,
115,149.8,590.8,131.4,154,830,43,
116,151.1,595.7,129.6,161,853,46,
117,152.4,600.7,129.6,161,853,46,
118,153.7,605.6,131.2,155,833,43,
119,155.2,611.5,131.7,153,827,44,
120,156.5,616.5,131.7,153,827,44,
121,158.1,622.3,132.6,150,816,42,
122,159.4,627.2,132.6,150,816,42,
123,160.6,632.0,131.7,153,827,43,
124,162.2,637.9,131.5,154,829,45,
125,163.4,642.7,132.6,150,816,44,
126,165.0,648.6,133.1,148,810,43,
127,166.3,653.3,132.6,150,816,43,
128,167.6,658.3,132.6,150,816,43,
129,169.1,664.2,131.2,155,833,44,
130,170.4,669.1,128.5,165,867,45,
131,171.9,675.1,128.1,167,873,41,
132,173.2,680.1,128.1,167,873,41,
133,174.7,686.3,128.3,166,870,40,
134,176.3,692.3,127.2,170,885,40,
135,177.8,698.3,128.1,167,873,40,
136,179.3,704.3,128.0,167,874,40,
137,180.9,710.3,129.1,163,859,40,
138,182.4,716.2,129.9,160,849,39,
139,183.7,721.1,129.9,160,849,39,
140,185.2,727.0,130.3,158,844,40,
141,186.7,732.9,130.3,158,844,41,
142,188.3,738.8,130.0,159,848,41,
143,189.6,743.9,130.0,159,848,41,
144,191.1,749.5,133.7,146,804,41,
145,192.4,754.4,133.7,146,804,41,
146,194.0,760.3,135.2,142,787,44,
147,195.3,764.9,135.2,142,787,44,
148,196.8,770.7,134.8,143,791,43,
149,198.1,775.4,134.8,143,791,43,
150,199.7,781.2,135.5,141,784,42,
151,200.9,785.9,133.8,146,802,44,
152,202.2,790.9,133.8,146,802,44,
153,203.8,796.7,133.4,147,807,43,
154,205.1,801.5,133.4,147,807,43,
155,206.6,807.4,133.3,148,808,43,
156,207.9,812.1,133.3,148,808,43,
157,209.5,818.2,130.6,157,840,45,
158,210.8,823.3,128.8,164,863,44,
159,212.1,828.4,127.9,167,875,43,
160,213.6,834.3,127.6,168,879,41,
161,214.9,839.5,127.6,168,879,41,
162,216.4,845.5,127.4,169,882,43,
163,217.7,850.5,127.4,169,882,43,
164,219.2,856.4,129.6,161,853,42,
165,220.6,861.5,129.6,161,853,42,
166,222.1,867.3,129.9,160,849,43,
167,223.3,872.2,131.5,154,829,44,
168,224.7,877.2,131.5,154,829,44,
169,226.2,883.0,133.2,148,809,42,
170,227.5,887.7,133.2,148,809,42,
171,229.0,893.3,136.6,137,772,41,
172,230.3,898.1,136.6,137,772,41,
173,231.8,903.9,133.4,147,807,43,
174,233.1,908.7,133.4,147,807,43,
175,234.7,914.8,130.0,159,848,43,
176,235.9,919.7,130.0,159,848,43,
177,237.5,925.8,129.0,163,861,42,
178,238.7,930.6,129.0,163,861,42,
179,240.3,936.5,131.1,155,834,42,
180,241.6,941.3,131.1,155,834,42,
181,243.1,947.3,131.3,155,832,42,
182,244.4,952.2,132.0,152,823,46,
183,245.7,957.1,132.0,152,823,46,
184,247.3,963.0,133.4,147,807,42,
185,248.5,967.8,133.4,147,807,42,
186,250.1,973.5,134.7,143,792,43,
187,251.3,978.2,135.2,142,787,43,
188,252.6,983.1,135.2,142,787,43,
189,254.0,988.0,133.3,148,808,46,
190,255.2,992.7,134.4,144,796,45,
191,256.8,998.5,136.6,137,772,44,
192,258.1,1003.2,136.3,138,775,43,
193,259.4,1008.0,136.3,138,775,43,
194,260.9,1013.6,136.4,138,774,42,
195,262.4,1019.4,134.1,145,799,42,
196,263.7,1024.2,131.2,155,833,43,
197,265.2,1030.1,131.5,154,829,42,
198,266.5,1035.0,131.8,153,826,43,
199,268.1,1040.8,131.7,153,827,43,
200,269.4,1045.7,132.2,151,821,43,
201,270.7,1050.6,132.2,151,821,43,
202,272.2,1056.3,134.9,143,790,43,
203,273.5,1061.1,134.8,143,791,43,
204,274.8,1065.9,134.8,143,791,43,
205,276.3,1071.7,134.4,144,796,42,
206,277.6,1076.5,134.4,144,796,42,
207,279.2,1082.3,135.1,142,788,43,
208,280.4,1087.2,135.1,142,788,43,
209,282.0,1093.1,129.1,163,859,41,
210,283.6,1099.3,128.8,164,863,40,
211,285.1,1105.2,127.7,168,878,41,
212,286.4,1110.3,127.7,168,878,41,
213,287.9,1116.3,128.6,165,866,41,
214,289.4,1122.2,129.6,161,853,42,
215,290.7,1127.2,129.6,161,853,42,
216,292.3,1133.1,131.5,154,829,42,
217,293.8,1138.8,132.6,150,816,42,
218,295.1,1143.7,132.6,150,816,42,
219,296.6,1149.6,132.2,151,821,43,
220,297.9,1154.3,132.2,151,821,43,
221,299.4,1160.2,132.9,149,813,40,
222,301.0,1166.2,131.5,154,829,39,
223,302.5,1172.0,130.5,157,841,40,
224,304.0,1177.9,130.8,156,838,42,
225,305.5,1183.7,132.8,149,814,41,
226,307.1,1189.4,132.7,150,815,40,
227,308.3,1194.2,132.7,150,815,40,
228,310.0,1200.4,132.6,150,816,41,
229,311.5,1206.2,129.6,161,853,42,
230,312.7,1211.1,129.6,161,853,42,
231,314.2,1217.1,128.1,167,873,40,
232,315.8,1223.4,126.1,175,900,41,
233,317.3,1229.3,127.6,168,879,41,
234,318.7,1234.5,127.6,168,879,41,
235,320.2,1240.4,130.3,158,844,41,
236,321.7,1246.3,131.7,153,827,41,
237,323.1,1251.3,131.7,153,827,41,
238,324.6,1257.0,133.2,148,809,41,
239,326.1,1262.8,133.5,147,806,41,
240,327.4,1267.7,133.5,147,806,41,
241,329.0,1273.4,134.7,143,792,43,
242,330.3,1278.3,135.0,142,789,45,
243,331.6,1283.1,135.0,142,789,45,
244,333.1,1288.8,136.8,137,770,43,
245,334.4,1293.5,136.8,137,770,43,
246,336.0,1299.1,137.9,133,759,42,
247,337.2,1303.8,137.9,133,759,42,
248,338.8,1309.6,132.5,150,817,43,
249,340.1,1314.6,132.5,150,817,43,
250,341.7,1320.7,129.6,161,853,41,
251,342.9,1325.7,129.6,161,853,41,
252,344.5,1331.6,129.9,160,849,43,
253,345.8,1336.6,129.9,160,849,43,
254,347.3,1342.6,130.9,156,837,42,
255,348.8,1348.4,129.5,161,854,43,
256,350.1,1353.4,128.0,167,874,42,
257,351.7,1359.5,128.0,167,874,42,
258,353.0,1364.7,128.0,167,874,42,
259,354.5,1370.6,128.0,167,874,42,
260,355.8,1375.6,128.0,167,874,42,
261,357.3,1381.6,129.4,162,855,43,
262,358.6,1386.6,129.4,162,855,43,
263,359.9,1391.5,131.0,156,835,42,
264,361.5,1397.4,131.6,154,828,43,
265,362.7,1402.2,131.6,154,828,43,
266,364.3,1408.3,131.6,154,828,42,
267,365.6,1413.1,131.6,154,828,42,
268,367.1,1418.9,131.1,155,834,43,
269,368.4,1423.9,131.1,155,834,43,
270,369.7,1428.8,131.8,153,826,43,
271,371.2,1434.7,132.0,152,823,43,
272,372.5,1439.4,132.0,152,823,43,
273,373.8,1444.3,133.1,148,810,43,
274,375.3,1450.1,134.2,145,798,43,
275,376.6,1454.9,134.2,145,798,43,
276,377.9,1459.7,134.3,144,797,44,
277,379.5,1465.5,133.8,146,802,43,
278,380.8,1470.3,134.4,144,796,45,
279,382.3,1476.0,135.2,142,787,42,
280,383.5,1480.7,135.2,142,787,42,
281,385.1,1486.4,135.3,141,786,42,
282,386.4,1491.2,135.3,141,786,42,
283,387.9,1497.0,136.2,139,776,42,
284,389.2,1501.6,136.2,139,776,42,
285,390.8,1507.6,133.5,147,806,43,
286,392.1,1512.4,133.5,147,806,43,
287,393.6,1518.2,135.3,141,786,43,
288,394.9,1522.9,135.4,141,785,44,
289,396.2,1527.7,135.4,141,785,44,
290,397.7,1533.4,133.8,146,802,42,
291,399.0,1538.3,133.8,146,802,42,
292,400.6,1544.2,133.4,147,807,42,
293,401.9,1548.9,133.4,147,807,42,
294,403.4,1554.7,136.5,138,773,43,
295,404.7,1559.3,136.5,138,773,43,
296,406.2,1565.1,134.4,144,796,43,
297,407.5,1570.1,131.5,154,829,42,
298,408.9,1575.1,131.5,154,829,42,
299,410.4,1581.1,130.6,157,840,42,
300,411.7,1586.1,130.6,157,840,42,
301,413.2,1591.9,131.2,155,833,43,
302,414.8,1597.7,133.5,147,806,40,
303,416.0,1602.3,133.5,147,806,40,
304,417.6,1608.2,133.5,147,806,42,
305,418.9,1613.1,133.5,147,806,42,
306,420.4,1618.8,133.0,149,812,42,
307,421.9,1624.7,131.8,153,826,40,
308,423.2,1629.6,130.2,159,845,43,
309,424.7,1635.5,128.3,166,870,43,
310,426.0,1640.5,128.3,166,870,43,
311,427.5,1646.6,127.8,168,877,43,
312,428.8,1651.6,127.8,168,877,43,
313,430.4,1657.8,129.2,162,858,41,
314,431.9,1663.7,129.2,162,858,40,
315,433.2,1668.7,129.2,162,858,40,
316,434.8,1674.8,129.2,162,858,42,
317,436.1,1679.8,129.2,162,858,42,
318,437.6,1685.8,129.6,161,853,42,
319,439.2,1691.9,130.4,158,843,41,
320,440.5,1696.9,130.5,157,841,43,
321,441.8,1701.8,130.5,157,841,43,
322,443.3,1707.7,129.6,161,853,42,
323,444.8,1713.6,128.3,166,870,41,
324,446.1,1718.6,128.3,166,870,41,
325,447.6,1724.6,128.2,166,871,42,
326,449.2,1730.6,128.4,165,869,41,
327,450.5,1735.7,128.4,165,869,41,
328,452.0,1741.7,128.8,164,863,41,
329,453.6,1747.8,128.5,165,867,42,
330,454.8,1752.6,128.5,165,867,42,
331,456.4,1758.7,131.0,156,835,42,
332,457.9,1764.5,130.0,159,848,41,
333,459.2,1769.5,130.0,159,848,41,
334,460.8,1775.6,130.3,158,844,41,
335,462.1,1780.5,130.3,158,844,41,
336,463.6,1786.4,131.6,154,828,42,
337,464.9,1791.2,131.6,154,828,42,
338,466.4,1797.1,131.8,153,826,42,
339,468.0,1802.9,132.3,151,820,41,
340,469.2,1807.7,134.0,145,800,42,
341,470.8,1813.4,135.5,141,784,42,
342,472.1,1818.1,135.5,141,784,42,
343,473.7,1824.0,136.1,139,777,43,
344,474.9,1828.6,136.1,139,777,43,
345,476.5,1834.4,136.2,139,776,43,
346,477.7,1839.0,136.2,139,776,43,
347,479.3,1844.7,135.1,142,788,42,
348,480.6,1849.5,135.1,142,788,42,
349,482.1,1855.4,135.1,142,788,41,
350,483.4,1860.1,134.7,143,792,44,
351,484.9,1865.9,134.1,145,799,41,
352,486.2,1870.7,134.1,145,799,41,
353,487.8,1876.6,131.4,154,830,42,
354,489.0,1881.4,131.4,154,830,42,
355,490.6,1887.4,130.0,159,848,43,
356,492.1,1893.4,129.7,160,852,42,
357,493.4,1898.3,129.7,160,852,42,
358,494.9,1904.2,131.5,154,829,42,
359,496.2,1909.0,131.5,154,829,42,
360,499.3,1919.8,143.8,118,705,20,
361,500.5,1924.3,140.9,125,730,46,
362,501.6,1928.2,140.9,125,730,46,
363,502.9,1933.3,126.6,172,893,50,
364,503.9,1937.5,126.6,172,893,50,
365,505.2,1942.7,124.3,182,927,51,
366,506.5,1947.8,124.0,184,931,49,
367,507.7,1953.0,124.4,182,925,47,
368,509.0,1958.2,123.6,185,937,47,
369,510.1,1962.6,123.6,185,937,47,
370,511.4,1967.8,122.9,189,948,47,
371,512.6,1973.2,120.8,199,983,48,
372,513.9,1978.5,120.0,203,997,49,
373,515.2,1983.8,120.6,200,986,48,
374,516.5,1989.1,121.8,194,966,47,
375,517.8,1994.4,122.3,191,958,48,
