Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
61,80.5,309.2,128.6,165,866,43,
62,81.8,314.3,128.1,167,873,45,
63,83.1,319.3,128.8,164,863,45,
64,84.4,324.3,128.8,164,863,45,
65,85.7,329.2,129.8,160,850,46,
66,86.9,334.2,130.0,159,848,45,
67,88.5,340.2,130.0,159,848,44,
68,89.8,345.1,131.3,155,832,46,
69,91.0,349.9,131.3,155,832,46,
70,92.3,354.7,133.8,146,802,44,
71,93.9,360.7,129.7,160,852,46,
72,95.2,365.7,130.6,157,840,44,
73,96.4,370.5,130.6,157,840,44,
74,98.0,376.7,130.2,159,845,42,
75,99.6,382.6,130.1,159,847,40,
76,100.9,387.6,130.1,159,847,40,
77,102.4,393.6,129.6,161,853,42,
78,103.7,398.8,129.3,162,857,42,
79,105.0,403.8,129.3,162,857,42,
80,106.6,409.9,131.1,155,834,43,
81,107.9,414.8,132.1,152,822,44,
82,109.2,419.5,132.1,152,822,44,
83,110.8,425.3,136.1,139,777,43,
84,112.0,430.1,136.0,139,778,44,
85,113.3,434.8,136.0,139,778,44,
86,114.9,440.5,137.0,136,768,43,
87,116.2,445.3,134.8,143,791,44,
88,117.4,450.1,134.8,143,791,44,
89,118.7,454.9,133.5,147,806,45,
90,120.3,460.6,136.1,139,777,44,
91,121.5,465.3,136.7,137,771,44,
92,122.8,470.0,136.7,137,771,44,
93,124.1,474.8,136.3,138,775,44,
94,125.7,480.6,135.2,142,787,44,
95,127.0,485.4,134.9,143,790,44,
96,128.3,490.2,134.9,143,790,44,
97,129.6,495.2,133.9,146,801,45,
98,131.1,500.9,132.8,149,814,44,
99,132.4,505.8,133.4,147,807,45,
100,133.7,510.5,133.4,147,807,45,
101,135.2,516.2,135.4,141,785,44,
102,136.5,521.1,135.3,141,786,45,
103,137.8,525.8,135.3,141,786,45,
104,139.3,531.6,133.3,148,808,43,
105,140.6,536.5,133.3,148,808,43,
106,142.1,542.3,132.7,150,815,43,
107,143.4,547.1,132.7,150,815,43,
108,145.0,552.9,133.7,146,804,43,
109,146.3,557.7,134.7,143,792,45,
110,147.8,563.4,135.0,142,789,42,
111,149.1,568.2,135.6,140,783,43,
112,150.4,572.9,135.6,140,783,43,
113,151.9,578.7,134.5,144,795,42,
114,153.2,583.5,134.5,144,795,42,
115,154.8,589.3,136.3,138,775,42,
116,156.0,593.9,136.3,138,775,42,
117,157.6,599.7,136.6,137,772,44,
118,158.9,604.5,136.9,136,769,44,
119,160.2,609.2,136.9,136,769,44,
120,161.7,614.8,135.8,140,780,41,
121,163.3,620.5,135.6,140,783,39,
122,164.8,626.2,136.1,139,777,40,
123,166.4,631.9,136.3,138,775,41,
124,167.6,636.6,136.3,138,775,41,
125,169.2,642.2,137.3,135,765,41,
126,170.8,647.9,138.0,133,758,43,
127,172.0,652.5,138.0,133,758,43,
128,173.6,658.2,136.8,137,770,41,
129,175.1,664.1,133.4,147,807,41,
130,176.5,669.0,133.4,147,807,41,
131,178.0,674.9,133.4,147,807,40,
132,179.6,680.7,133.5,147,806,41,
133,181.1,686.4,134.9,143,790,40,
134,182.4,691.1,135.0,142,789,43,
135,183.9,696.7,136.8,137,770,42,
136,185.5,702.4,137.9,133,759,39,
137,186.8,707.1,139.0,130,748,41,
138,188.3,712.7,139.6,129,742,41,
139,189.6,717.2,139.6,129,742,41,
140,191.1,722.7,141.0,125,729,41,
141,192.7,728.5,138.1,133,757,40,
142,194.0,733.2,138.1,133,757,40,
143,195.6,738.9,137.2,136,766,41,
144,197.1,744.5,137.0,136,768,41,
145,198.6,750.1,136.2,139,776,40,
146,199.9,755.0,136.2,139,776,40,
147,201.5,760.9,133.8,146,802,42,
148,203.0,766.7,131.8,153,826,41,
149,204.4,771.7,131.8,153,826,41,
150,205.9,777.5,132.6,150,816,41,
151,207.2,782.4,132.6,150,816,41,
152,208.7,788.1,134.6,144,793,42,
153,210.0,792.9,134.6,144,793,42,
154,211.6,798.7,135.8,140,780,42,
155,213.1,804.4,136.0,139,778,42,
156,214.4,809.2,135.9,139,779,45,
157,215.7,813.9,135.9,139,779,45,
158,217.3,819.6,136.3,138,775,44,
159,218.6,824.3,137.9,133,759,43,
160,219.9,828.9,137.9,133,759,43,
161,221.4,834.6,138.6,131,752,41,
162,222.9,840.1,138.4,132,754,42,
163,224.2,844.6,138.4,132,754,42,
164,225.8,850.3,140.7,126,732,42,
165,227.1,854.9,141.5,124,725,42,
166,228.6,860.3,141.6,123,724,43,
167,229.9,864.8,144.2,117,701,44,
168,231.2,869.3,144.6,116,698,46,
169,232.5,873.7,144.6,116,698,46,
170,234.0,878.9,146.1,112,686,41,
171,235.6,884.3,144.7,116,697,42,
172,236.8,888.8,144.7,116,697,42,
173,238.4,894.3,143.7,118,705,42,
174,239.7,898.9,143.7,118,705,42,
175,241.1,903.5,143.0,120,711,41,
176,242.6,908.9,143.6,118,706,42,
177,244.1,914.3,144.3,116,700,43,
178,245.6,919.5,142.8,120,713,41,
179,246.9,924.1,142.8,120,713,41,
180,248.5,929.7,138.8,131,750,41,
181,250.0,935.3,138.5,132,753,42,
182,251.3,940.1,138.5,132,753,42,
183,252.9,946.0,134.4,144,796,41,
184,254.4,951.7,135.9,139,779,41,
185,255.7,956.4,135.9,139,779,41,
186,257.2,961.9,139.6,129,742,43,
187,258.5,966.4,139.6,129,742,43,
188,260.1,971.7,144.5,116,699,40,
189,261.6,977.2,142.9,120,712,42,
190,262.9,981.7,142.9,120,712,42,
191,264.5,987.3,139.9,128,739,41,
192,266.0,992.7,141.0,125,729,40,
193,267.5,998.2,141.9,122,721,41,
194,268.8,1002.7,141.9,122,721,41,
195,270.4,1008.4,140.2,127,737,42,
196,271.7,1013.0,140.2,127,737,42,
197,273.2,1018.6,139.4,129,744,43,
198,274.5,1023.1,143.1,119,711,43,
199,275.8,1027.5,143.1,119,711,43,
200,277.3,1032.7,148.7,106,666,42,
201,278.6,1037.1,148.7,106,666,42,
202,280.2,1042.4,148.4,107,668,42,
203,281.5,1046.8,148.4,107,668,42,
204,283.0,1052.1,145.7,113,689,42,
205,284.3,1056.4,148.3,107,669,44,
206,285.6,1060.7,148.3,107,669,44,
207,287.1,1065.9,149.7,104,659,44,
208,288.6,1071.2,144.6,116,698,41,
209,289.9,1075.8,144.6,116,698,41,
210,291.5,1081.3,140.0,128,738,42,
211,292.8,1086.0,140.0,128,738,42,
212,294.1,1090.6,139.4,129,744,43,
213,295.6,1096.0,144.0,117,703,42,
214,296.9,1100.4,144.0,117,703,42,
215,298.4,1105.8,143.3,119,709,44,
216,299.7,1110.2,143.3,119,709,44,
217,301.2,1115.9,138.5,132,753,43,
218,302.5,1120.7,135.5,141,784,44,
219,304.1,1126.3,135.4,141,785,41,
220,305.4,1131.1,136.8,137,770,42,
221,306.9,1136.7,138.3,132,755,41,
222,308.2,1141.2,138.3,132,755,41,
223,309.7,1146.7,141.8,123,722,42,
224,311.0,1151.3,141.8,123,722,42,
225,312.6,1156.9,139.5,129,743,44,
226,314.1,1162.4,139.1,130,747,41,
227,315.4,1167.0,139.1,130,747,41,
228,316.9,1172.7,137.1,136,767,41,
229,318.2,1177.3,137.1,136,767,41,
230,319.7,1182.9,135.8,140,780,42,
231,321.0,1187.7,135.8,140,780,42,
232,322.5,1193.7,130.1,159,847,42,
233,323.8,1198.7,130.1,159,847,42,
234,325.4,1204.8,129.6,161,853,43,
235,326.7,1209.7,129.6,161,853,43,
236,328.2,1215.7,131.0,156,835,44,
237,329.5,1220.6,131.7,153,827,43,
238,331.1,1226.5,131.9,153,824,42,
239,332.4,1231.5,131.9,153,824,42,
240,333.9,1237.5,129.4,162,855,41,
241,335.5,1243.6,127.9,167,875,41,
242,337.0,1249.5,129.6,161,853,40,
243,338.3,1254.5,129.6,161,853,40,
244,339.8,1260.3,132.4,151,818,41,
245,341.1,1265.0,132.4,151,818,41,
246,342.7,1270.7,139.1,130,747,43,
247,344.0,1275.3,139.1,130,747,43,
248,345.5,1280.8,139.7,128,741,41,
249,346.8,1285.5,139.7,128,741,41,
250,348.4,1290.9,142.5,121,716,42,
251,349.9,1296.3,142.5,121,716,41,
252,351.2,1300.9,140.9,125,730,42,
253,352.7,1306.4,140.0,128,738,43,
254,354.0,1311.0,140.0,128,738,43,
255,355.6,1316.7,141.4,124,726,42,
256,356.9,1321.2,141.4,124,726,42,
257,358.4,1326.8,140.2,127,737,43,
258,359.7,1331.6,138.3,132,755,43,
259,361.0,1336.2,138.3,132,755,43,
260,362.6,1342.0,137.0,136,768,41,
261,364.1,1347.5,136.1,139,777,41,
262,365.7,1353.3,135.0,142,789,40,
263,367.0,1358.2,135.0,142,789,40,
264,368.5,1364.1,131.5,154,829,41,
265,369.8,1369.0,131.5,154,829,41,
266,371.3,1375.0,131.5,154,829,41,
267,372.9,1381.0,130.3,158,844,41,
268,374.4,1386.9,130.6,157,840,40,
269,375.7,1391.8,130.6,157,840,40,
270,377.3,1397.8,130.7,157,839,40,
271,378.8,1403.6,131.3,155,832,40,
272,380.4,1409.6,132.1,152,822,41,
273,381.7,1414.5,132.1,152,822,41,
274,383.2,1420.3,132.1,152,822,42,
275,384.8,1426.2,131.9,153,824,42,
276,386.1,1431.1,131.9,153,824,42,
277,387.6,1437.0,134.0,145,800,40,
278,389.2,1442.6,135.6,140,783,41,
279,390.5,1447.4,135.6,140,783,41,
280,392.0,1453.3,133.8,146,802,42,
281,393.3,1458.3,133.8,146,802,42,
282,394.9,1464.2,131.2,155,833,41,
283,396.2,1469.2,131.2,155,833,41,
284,397.8,1475.1,132.3,151,820,41,
285,399.3,1481.2,130.5,157,841,42,
286,400.6,1486.1,130.5,157,841,42,
287,402.1,1492.0,130.5,157,841,41,
288,403.7,1497.9,132.3,151,820,40,
289,405.3,1503.7,135.2,142,787,41,
290,406.5,1508.3,135.2,142,787,41,
291,408.1,1513.9,138.3,132,755,41,
292,409.7,1519.6,138.2,133,756,40,
293,410.9,1524.2,138.2,133,756,40,
294,412.5,1529.9,136.6,137,772,41,
295,414.0,1535.7,135.6,140,783,41,
296,415.3,1540.4,134.7,143,792,43,
297,416.9,1546.3,135.4,141,785,41,
298,418.2,1550.9,135.4,141,785,41,
299,419.8,1556.7,139.3,129,745,42,
300,421.1,1561.3,139.3,129,745,42,
301,422.6,1566.9,140.3,127,736,40,
302,424.1,1572.6,137.2,136,766,41,
303,425.7,1578.4,133.3,148,808,42,
304,427.2,1584.2,134.0,145,800,40,
305,428.5,1589.0,134.0,145,800,40,
306,430.0,1594.9,132.0,152,823,43,
307,431.4,1600.2,130.6,157,840,43,
308,432.7,1604.9,130.6,157,840,43,
309,434.2,1610.8,132.9,149,813,42,
310,435.7,1616.5,134.2,145,798,41,
311,437.0,1621.3,134.2,145,798,41,
312,438.6,1627.1,134.9,143,790,40,
313,440.1,1632.8,134.9,143,790,42,
314,441.4,1637.5,134.9,143,790,42,
315,442.9,1643.2,135.0,142,789,42,
316,444.5,1649.0,135.0,142,789,41,
317,445.8,1653.8,135.0,142,789,41,
318,447.3,1659.6,135.3,141,786,40,
319,448.9,1665.3,135.8,140,780,41,
320,450.1,1670.0,135.8,140,780,41,
321,451.7,1675.7,136.5,138,773,43,
322,453.2,1681.4,135.0,142,789,43,
323,454.5,1686.1,135.0,142,789,43,
324,456.0,1691.6,139.4,129,744,41,
325,457.5,1697.1,138.6,131,752,41,
326,459.1,1702.7,138.5,132,753,41,
327,460.4,1707.3,138.5,132,753,41,
328,461.9,1712.8,141.4,124,726,42,
329,463.5,1718.2,142.8,120,713,39,
330,465.0,1723.6,141.8,123,722,41,
331,466.5,1729.2,137.2,136,766,40,
332,467.8,1733.9,137.2,136,766,40,
333,469.3,1739.6,136.2,139,776,40,
334,471.1,1746.2,136.5,138,773,38,
335,472.7,1751.9,137.3,135,765,39,
336,474.2,1757.5,137.8,134,760,39,
337,475.5,1762.2,137.8,134,760,39,
338,477.1,1767.8,139.9,128,739,42,
339,478.4,1772.4,139.9,128,739,42,
340,480.0,1778.0,140.9,125,730,40,
341,481.5,1783.5,141.2,124,727,39,
342,483.0,1789.2,137.0,136,768,42,
343,484.3,1793.8,137.0,136,768,42,
344,485.8,1799.4,136.8,137,770,41,
345,487.4,1805.1,137.8,134,760,39,
346,488.9,1810.7,137.8,134,760,39,
347,490.5,1816.4,136.7,137,771,40,
348,492.0,1822.1,136.7,137,771,40,
349,493.6,1828.2,133.5,147,806,38,
350,495.1,1833.9,131.4,154,830,37,
351,496.7,1839.8,131.1,155,834,38,
352,498.4,1846.6,133.6,147,805,38,
353,500.0,1852.5,134.1,145,799,38,
354,501.6,1858.2,134.9,143,790,39,
355,503.1,1864.0,135.6,140,783,39,
356,504.4,1868.7,135.6,140,783,39,
357,506.0,1874.4,136.6,137,772,40,
358,507.5,1880.2,136.4,138,774,38,
359,509.1,1886.0,135.9,139,779,39,
360,510.7,1891.9,134.1,145,799,41,
361,512.2,1897.8,133.9,146,801,39,
362,513.8,1903.6,136.0,139,778,39,
363,515.1,1908.4,136.0,139,778,39,
364,516.7,1914.1,135.7,140,782,40,
365,518.2,1919.8,135.3,141,786,39,
366,519.8,1925.6,135.1,142,788,40,
367,521.3,1931.4,135.0,142,789,40,
368,522.9,1937.1,135.3,141,786,39,
369,524.4,1943.0,133.8,146,802,41,
370,525.7,1947.8,133.8,146,802,41,
371,527.3,1953.8,131.5,154,829,40,
372,528.8,1959.9,128.7,164,865,40,
373,530.1,1964.9,128.7,164,865,40,
374,531.6,1970.9,128.7,164,865,40,
375,533.2,1976.9,129.0,163,861,40,
376,534.8,1982.9,129.6,161,853,41,
377,536.3,1989.0,127.3,170,883,39,
378,537.8,1995.1,126.3,174,897,40,
