Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
60,75.2,297.6,129.4,162,855,45,
61,76.7,303.5,129.4,162,855,45,
62,78.0,308.6,129.0,163,861,46,
63,79.3,313.6,129.1,163,859,45,
64,80.6,318.6,128.7,164,865,45,
65,81.9,323.7,128.0,167,874,46,
66,83.2,328.8,128.0,167,874,46,
67,84.4,333.8,128.4,165,869,48,
68,85.7,338.7,128.4,165,869,48,
69,87.0,343.5,130.7,157,839,45,
70,88.6,349.4,132.9,149,813,44,
71,89.8,354.2,132.4,151,818,44,
72,91.1,359.1,132.4,151,818,44,
73,92.4,364.1,131.6,154,828,44,
74,94.0,370.1,131.2,155,833,46,
75,95.3,375.1,131.5,154,829,45,
76,96.6,380.0,131.5,154,829,44,
77,97.8,384.8,131.5,154,829,44,
78,99.2,389.9,131.8,153,826,43,
79,100.7,395.8,133.1,148,810,44,
80,102.0,400.6,133.0,149,812,45,
81,103.3,405.6,132.5,150,817,44,
82,104.6,410.4,132.5,150,817,44,
83,106.2,416.5,131.3,155,832,44,
84,107.5,421.5,131.3,155,832,44,
85,109.0,427.5,130.6,157,840,40,
86,110.6,433.6,130.5,157,841,39,
87,112.2,439.5,131.4,154,830,39,
88,113.7,445.4,131.6,154,828,40,
89,115.0,450.3,131.6,154,828,40,
90,116.6,456.3,130.8,156,838,41,
91,118.1,462.2,129.9,160,849,41,
92,119.6,468.1,130.6,157,840,41,
93,120.9,473.0,130.6,157,840,41,
94,122.5,478.9,132.8,149,814,43,
95,123.8,483.7,132.8,149,814,43,
96,125.4,489.6,134.7,143,792,40,
97,126.7,494.3,134.7,143,792,40,
98,128.3,500.2,135.9,139,779,42,
99,129.6,505.2,135.9,139,779,42,
100,131.2,511.1,134.1,145,799,41,
101,132.7,516.9,134.4,144,796,40,
102,134.3,522.7,135.1,142,788,39,
103,135.8,528.4,135.1,142,788,40,
104,137.3,534.1,135.9,139,779,41,
105,138.6,538.8,135.9,139,779,41,
106,140.2,544.5,136.0,139,778,41,
107,141.7,550.2,136.7,137,771,41,
108,143.3,555.9,136.7,137,771,39,
109,144.6,560.6,136.7,137,771,39,
110,146.1,566.4,135.5,141,784,41,
111,147.7,572.1,136.4,138,774,41,
112,149.2,577.6,137.9,133,759,40,
113,150.5,582.3,137.9,133,759,40,
114,152.0,587.9,138.2,133,756,40,
115,153.6,593.7,135.3,141,786,41,
116,155.1,599.4,135.5,141,784,40,
117,156.7,605.0,136.9,136,769,39,
118,157.9,609.7,136.9,136,769,39,
119,159.5,615.4,136.7,137,771,40,
120,161.1,621.2,137.0,136,768,39,
121,162.6,626.9,136.8,137,770,38,
122,164.2,632.8,135.4,141,785,38,
123,165.7,638.5,135.1,142,788,39,
124,167.3,644.4,134.7,143,792,38,
125,168.9,650.0,134.8,143,791,40,
126,170.4,655.9,135.7,140,782,39,
127,172.0,661.6,135.2,142,787,40,
128,173.2,666.2,135.2,142,787,40,
129,174.8,671.8,135.7,140,782,40,
130,176.3,677.7,135.6,140,783,39,
131,177.9,683.5,136.3,138,775,41,
132,179.5,689.3,136.7,137,771,39,
133,181.0,694.9,136.0,139,778,40,
134,182.3,699.6,136.0,139,778,40,
135,183.9,705.5,135.3,141,786,41,
136,185.4,711.3,135.6,140,783,39,
137,187.0,717.0,135.6,140,783,38,
138,188.6,722.8,135.5,141,784,39,
139,190.1,728.4,137.3,135,765,38,
140,191.6,734.1,136.6,137,772,39,
141,193.2,739.8,137.0,136,768,39,
142,194.7,745.5,136.1,139,777,41,
143,196.0,750.3,136.1,139,777,41,
144,197.6,756.1,135.3,141,786,39,
145,199.1,761.8,135.0,142,789,39,
146,200.7,767.5,136.6,137,772,39,
147,202.3,773.3,137.0,136,768,40,
148,203.8,778.8,137.6,134,762,39,
149,205.3,784.5,137.4,135,764,41,
150,206.9,790.0,138.8,131,750,38,
151,208.4,795.5,140.0,128,738,40,
152,209.8,800.3,140.0,128,738,40,
153,211.2,805.7,140.6,126,733,39,
154,212.8,811.2,139.6,129,742,40,
155,214.3,816.8,138.0,133,758,39,
156,215.9,822.4,137.8,134,760,40,
157,217.4,828.0,138.6,131,752,39,
158,218.9,833.5,138.6,131,752,39,
159,220.7,840.3,136.3,138,775,37,
160,222.3,846.0,133.4,147,807,36,
161,224.1,852.8,135.0,142,789,36,
162,225.6,858.5,134.4,144,796,38,
163,227.2,864.4,135.2,142,787,36,
164,229.0,870.9,136.8,137,770,35,
165,230.6,876.7,137.6,134,762,38,
166,232.1,882.4,138.3,132,755,37,
167,233.5,887.1,138.3,132,755,37,
168,235.1,892.7,140.0,128,738,41,
169,236.6,898.1,141.5,124,725,39,
170,238.4,904.5,141.0,125,729,37,
171,239.9,910.1,140.7,126,732,38,
172,241.5,915.7,138.5,132,753,39,
173,242.8,920.5,138.5,132,753,39,
174,244.3,926.2,136.4,138,774,40,
175,245.8,931.8,136.2,139,776,40,
176,247.4,937.5,136.8,137,770,41,
177,248.9,943.0,137.2,136,766,40,
178,250.2,947.8,137.9,133,759,41,
179,251.8,953.5,138.8,131,750,42,
180,253.1,958.2,138.8,131,750,42,
181,254.7,964.0,137.6,134,762,41,
182,256.0,968.7,137.6,134,762,41,
183,257.5,974.3,138.1,133,757,42,
184,259.1,980.0,137.3,135,765,40,
185,260.6,985.5,138.5,132,753,41,
186,262.1,991.1,139.5,129,743,41,
187,263.4,995.6,139.5,129,743,41,
188,265.0,1001.2,141.5,124,725,41,
189,266.3,1005.7,141.5,124,725,41,
190,267.8,1011.3,140.4,126,735,41,
191,269.4,1016.8,140.7,126,732,41,
192,270.9,1022.5,138.5,132,753,41,
193,272.2,1027.2,138.5,132,753,41,
194,273.8,1033.1,136.7,137,771,40,
195,275.6,1040.0,133.7,146,804,37,
196,277.2,1045.9,132.6,150,816,38,
197,278.7,1051.6,133.8,146,802,39,
198,280.3,1057.2,136.2,139,776,38,
199,281.9,1063.1,136.7,137,771,37,
200,283.4,1068.8,136.7,137,771,39,
201,285.0,1074.4,137.5,135,763,38,
202,286.5,1079.9,138.9,131,749,40,
203,288.0,1085.6,137.6,134,762,40,
204,289.4,1090.3,137.6,134,762,40,
205,290.9,1096.0,137.7,134,761,40,
206,292.4,1101.6,137.3,135,765,40,
207,294.0,1107.3,137.3,135,765,40,
208,295.3,1112.0,137.3,135,765,40,
209,296.9,1117.7,138.6,131,752,41,
210,298.4,1123.4,137.3,135,765,41,
211,299.7,1128.1,137.3,135,765,41,
212,301.2,1133.8,136.0,139,778,41,
213,302.8,1139.6,135.6,140,783,39,
214,304.4,1145.4,136.1,139,777,40,
215,305.9,1151.1,135.6,140,783,40,
216,307.2,1155.8,135.6,140,783,40,
217,308.7,1161.5,136.1,139,777,41,
218,310.3,1167.2,137.5,135,763,41,
219,311.9,1173.0,137.4,135,764,41,
220,313.2,1177.6,138.5,132,753,43,
221,314.7,1183.3,139.3,129,745,39,
222,316.3,1188.9,138.4,132,754,41,
223,317.6,1193.6,138.4,132,754,41,
224,319.2,1199.3,137.6,134,762,39,
225,320.7,1205.0,136.9,136,769,40,
226,322.3,1210.6,138.3,132,755,39,
227,323.8,1216.0,138.6,131,752,40,
228,325.1,1220.7,138.6,131,752,40,
229,326.9,1227.2,139.7,128,741,39,
230,328.2,1231.8,139.7,128,741,39,
231,329.8,1237.5,140.7,126,732,40,
232,331.3,1243.0,141.1,125,728,40,
233,332.8,1248.4,141.4,124,726,41,
234,334.2,1253.1,141.4,124,726,41,
235,335.7,1258.6,141.0,125,729,40,
236,337.3,1264.1,139.6,129,742,40,
237,338.8,1269.8,139.3,129,745,40,
238,340.4,1275.3,138.9,131,749,39,
239,341.6,1280.0,138.9,131,749,39,
240,343.2,1285.7,136.2,139,776,40,
241,344.8,1291.5,137.0,136,768,40,
242,346.4,1297.2,138.3,132,755,41,
243,347.9,1302.9,137.8,134,760,40,
244,349.2,1307.6,137.8,134,760,40,
245,350.8,1313.4,137.4,135,764,40,
246,352.3,1319.1,138.2,133,756,40,
247,353.9,1324.6,138.9,131,749,39,
248,355.2,1329.2,138.9,131,749,39,
249,356.7,1334.7,139.2,130,746,42,
250,358.2,1340.2,139.3,129,745,39,
251,359.7,1345.7,139.0,130,748,39,
252,361.3,1351.3,138.9,131,749,40,
253,362.6,1356.0,138.9,131,749,40,
254,364.1,1361.7,138.4,132,754,42,
255,365.7,1367.2,140.0,128,738,41,
256,367.0,1371.8,140.0,128,738,41,
257,368.5,1377.4,140.2,127,737,42,
258,370.1,1382.8,140.7,126,732,42,
259,371.4,1387.5,140.7,126,732,42,
260,373.0,1393.1,140.9,125,730,42,
261,374.3,1397.8,140.1,127,738,43,
262,375.8,1403.3,141.1,125,728,41,
263,377.1,1407.9,141.1,125,728,41,
264,378.6,1413.3,140.0,128,738,42,
265,380.2,1419.0,140.5,126,734,41,
266,381.5,1423.7,140.5,126,734,41,
267,383.1,1429.2,138.8,131,750,41,
268,384.6,1434.8,138.7,131,751,41,
269,385.9,1439.4,138.7,131,751,41,
270,387.5,1445.2,138.1,133,757,41,
271,389.0,1451.0,136.0,139,778,41,
272,390.3,1455.7,136.0,139,778,41,
273,391.8,1461.4,135.5,141,784,41,
274,393.4,1467.1,134.6,144,793,40,
275,395.0,1473.0,133.9,146,801,40,
276,396.5,1478.8,133.1,148,810,40,
277,398.0,1484.7,133.4,147,807,39,
278,399.6,1490.4,132.6,150,816,40,
279,401.1,1496.1,134.4,144,796,39,
280,402.6,1501.8,136.0,139,778,39,
281,404.2,1507.5,137.9,133,759,40,
282,405.5,1512.2,137.9,133,759,40,
283,407.1,1518.1,136.6,137,772,41,
284,408.4,1522.7,136.6,137,772,41,
285,409.9,1528.4,136.9,136,769,42,
286,411.5,1534.1,139.9,128,739,40,
287,413.1,1539.9,137.6,134,762,39,
288,414.7,1545.6,136.5,138,773,39,
289,416.2,1551.2,137.5,135,763,40,
290,417.5,1555.8,137.5,135,763,40,
291,419.1,1561.5,140.2,127,737,40,
292,420.6,1567.0,138.8,131,750,39,
293,422.2,1572.8,138.7,131,751,40,
294,423.5,1577.5,138.7,131,751,40,
295,425.1,1583.1,139.4,129,744,40,
296,426.7,1588.8,141.0,125,729,39,
297,428.2,1594.2,141.9,122,721,41,
298,429.5,1598.8,141.9,122,721,41,
299,431.0,1604.3,140.8,125,731,40,
300,432.6,1609.7,141.5,124,725,41,
301,434.1,1615.1,141.5,124,725,42,
302,435.4,1619.6,141.5,124,725,42,
303,436.9,1625.0,143.4,119,708,40,
304,438.5,1630.5,141.8,123,722,41,
305,440.0,1635.9,144.8,115,696,40,
306,441.6,1641.2,145.6,113,690,39,
307,442.8,1645.6,145.6,113,690,39,
308,444.4,1650.9,144.6,116,698,40,
309,445.9,1656.4,143.5,118,707,40,
310,447.5,1661.9,141.1,125,728,41,
311,448.8,1666.7,140.0,128,738,42,
312,450.4,1672.4,138.4,132,754,41,
313,451.9,1677.9,136.9,136,769,41,
314,453.2,1682.7,136.0,139,778,43,
315,454.5,1687.3,136.0,139,778,43,
316,456.0,1692.8,137.9,133,759,43,
317,457.5,1698.3,141.2,124,727,42,
318,458.8,1702.8,141.2,124,727,42,
319,460.4,1708.4,142.5,121,716,41,
320,461.7,1712.9,142.5,121,716,41,
321,463.3,1718.3,143.0,120,711,40,
322,464.8,1723.7,142.1,122,719,43,
323,466.3,1729.1,142.7,120,714,41,
324,467.6,1733.6,144.7,116,697,42,
325,469.2,1738.9,145.8,113,688,40,
326,470.7,1744.2,146.5,111,683,41,
327,472.0,1748.7,146.5,111,683,41,
328,473.6,1754.1,146.6,111,682,41,
329,475.1,1759.2,145.1,115,694,40,
330,476.6,1764.5,145.9,113,687,40,
331,478.0,1769.1,145.9,113,687,40,
332,479.5,1774.2,147.7,109,673,40,
333,481.0,1779.7,145.6,113,690,40,
334,482.3,1784.2,145.6,113,690,40,
335,483.9,1789.6,143.6,118,706,42,
336,485.4,1795.0,144.8,115,696,40,
337,486.8,1799.5,144.8,115,696,40,
338,488.4,1805.0,145.0,115,695,40,
339,489.9,1810.5,144.8,115,696,41,
340,491.2,1815.0,144.8,115,696,41,
341,492.8,1820.4,144.4,116,700,40,
342,494.3,1825.9,141.9,122,721,40,
343,495.9,1831.3,140.8,125,731,39,
344,497.4,1836.9,140.8,125,731,41,
345,498.7,1841.4,140.8,125,731,41,
346,500.3,1846.9,142.8,120,713,41,
347,501.6,1851.5,142.8,120,713,41,
348,503.1,1857.0,143.5,118,707,42,
349,504.5,1861.6,143.5,118,707,42,
350,506.0,1867.0,142.3,121,718,44,
351,507.3,1871.6,142.3,121,718,44,
352,508.8,1877.2,138.6,131,752,41,
353,510.4,1883.1,135.8,140,780,40,
354,511.7,1887.8,135.8,140,780,40,
355,513.2,1893.7,131.7,153,827,41,
356,514.8,1899.7,130.7,157,839,41,
357,516.3,1905.6,130.8,156,838,39,
358,517.7,1910.6,130.8,156,838,39,
359,519.2,1916.5,130.9,156,837,42,
360,520.5,1921.4,130.9,156,837,42,
361,522.0,1927.4,130.1,159,847,41,
362,523.5,1933.5,127.2,170,885,41,
363,525.1,1939.5,127.5,169,881,41,
364,526.4,1944.5,127.5,169,881,41,
365,527.9,1950.7,128.2,166,871,42,
366,529.3,1955.9,128.2,166,871,42,
367,530.8,1962.1,127.2,170,885,42,
368,532.1,1967.1,127.2,170,885,42,
369,533.7,1973.4,128.3,166,870,42,
370,535.0,1978.6,127.9,167,875,43,
371,536.6,1984.7,127.8,168,877,42,
372,537.9,1989.7,127.8,168,877,42,
373,539.2,1994.8,128.3,166,870,42,
