Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
329,163.3,715.9,118.7,209,1020,27,
330,165.3,724.4,118.7,209,1020,27,
331,167.3,732.8,118.5,210,1023,28,
332,169.3,741.3,117.9,214,1034,28,
333,171.3,749.8,117.8,214,1036,28,
334,173.3,758.3,118.9,208,1016,28,
335,176.4,771.4,116.8,220,1055,27,
336,178.3,779.7,116.8,220,1055,27,
337,180.3,788.4,117.0,219,1052,27,
338,182.3,796.9,116.6,221,1059,27,
339,184.3,805.7,116.3,222,1065,28,
340,187.3,818.9,115.5,227,1081,27,
341,189.3,827.4,115.5,227,1081,27,
342,191.3,836.0,115.8,225,1075,27,
343,193.3,844.6,116.3,222,1065,28,
344,195.3,853.5,115.1,230,1089,28,
345,197.4,862.4,114.5,233,1102,27,
346,200.4,875.3,117.1,218,1050,28,
347,202.4,883.8,117.1,218,1050,28,
348,204.4,892.4,116.5,221,1061,28,
349,206.4,901.0,116.5,221,1061,28,
350,208.4,909.6,116.3,222,1065,28,
351,211.4,922.5,118.3,211,1027,28,
352,213.4,930.9,118.3,211,1027,28,
353,215.4,939.5,117.6,215,1040,27,
354,217.4,948.0,116.7,220,1057,28,
355,219.4,956.5,117.7,215,1038,27,
356,221.4,965.3,116.7,220,1057,28,
357,224.4,978.7,112.9,243,1137,27,
358,226.4,987.5,112.9,243,1137,27,
359,228.4,996.4,113.0,243,1134,27,
360,230.4,1005.6,112.1,248,1155,27,
361,233.8,1017.2,115.0,230,1092,27,
362,235.7,1024.5,131.1,155,834,27,
363,238.7,1035.3,137.6,134,762,27,
364,240.7,1042.4,139.7,128,741,27,
365,243.7,1053.1,141.7,123,723,27,
366,245.7,1060.5,138.3,132,755,27,
367,248.7,1071.3,138.2,133,756,27,
368,250.7,1078.7,137.7,134,761,27,
369,253.8,1089.6,137.3,135,765,27,
370,255.7,1096.8,138.7,131,751,27,
371,258.7,1107.7,137.9,133,759,27,
372,260.7,1114.9,138.8,131,750,27,
373,263.7,1125.7,138.3,132,755,27,
374,265.7,1132.7,140.5,126,734,27,
375,268.7,1143.6,141.6,123,724,27,
376,270.7,1150.8,138.7,131,751,27,
377,273.7,1161.6,138.5,132,753,27,
378,275.7,1168.9,138.8,131,750,27,
379,278.7,1179.7,138.2,133,756,27,
380,280.7,1187.0,138.4,132,754,27,
381,283.7,1197.8,138.8,131,750,27,
382,286.7,1208.2,139.7,128,741,27,
383,0.7,3.6,107.1,285,1280,,
384,2.7,12.8,107.1,285,1280,,
385,4.6,21.9,109.0,270,1230,28,
386,6.7,31.0,109.3,268,1222,28,
387,8.7,40.1,110.3,261,1197,28,
388,10.6,49.3,109.9,264,1207,28,
389,13.7,63.1,110.5,259,1192,28,
390,15.7,72.2,109.4,267,1219,28,
391,17.7,81.1,109.4,267,1219,28,
392,19.7,90.0,111.4,253,1171,28,
393,21.7,98.8,112.8,244,1139,28,
394,23.7,107.7,113.2,241,1130,28,
395,25.7,116.6,113.8,237,1117,28,
396,27.7,125.6,113.2,241,1130,29,
397,30.7,139.3,110.4,260,1195,28,
398,32.7,148.2,110.4,260,1195,28,
399,34.7,157.1,111.4,253,1171,27,
400,36.7,166.0,112.2,248,1152,28,
401,38.7,175.1,111.8,250,1161,28,
402,40.6,184.1,111.6,252,1166,28,
403,42.6,193.0,111.9,250,1159,28,
404,45.6,206.4,113.2,241,1130,29,
405,47.7,215.3,113.0,243,1134,29,
406,49.7,224.0,113.0,243,1134,29,
407,51.6,232.9,113.5,239,1123,29,
408,53.7,241.7,113.0,243,1134,29,
409,55.7,250.5,113.2,241,1130,29,
410,57.6,259.4,113.9,237,1115,29,
411,59.6,268.3,112.6,245,1143,29,
412,61.7,277.4,113.2,241,1130,28,
413,64.7,290.9,111.7,251,1164,27,
414,66.7,299.8,111.7,251,1164,27,
415,68.7,308.7,111.3,254,1173,26,
416,71.7,321.9,115.7,226,1077,26,
417,73.7,330.4,115.7,226,1077,26,
418,75.7,338.9,117.1,218,1050,27,
419,77.7,347.5,117.4,216,1044,28,
420,79.7,356.1,117.7,215,1038,26,
421,82.7,368.9,118.3,211,1027,27,
422,84.7,377.4,117.2,217,1048,27,
423,86.7,386.1,115.6,227,1079,27,
424,88.7,395.0,115.5,227,1081,27,
425,91.7,408.2,114.6,233,1100,27,
426,93.7,416.8,114.6,233,1100,27,
427,95.7,425.3,116.1,224,1069,27,
428,97.7,433.9,116.7,220,1057,27,
429,99.7,442.6,116.7,220,1057,27,
430,102.7,455.7,115.0,230,1092,27,
431,104.7,464.5,115.0,230,1092,27,
432,106.7,473.3,113.7,238,1119,27,
433,108.7,482.2,112.8,244,1139,27,
434,110.7,491.2,113.5,239,1123,27,
435,113.7,504.7,112.0,249,1157,27,
436,115.7,513.6,111.4,253,1171,27,
437,117.7,522.7,110.8,257,1185,27,
438,119.7,531.7,112.1,248,1155,27,
439,122.7,544.8,114.9,231,1094,28,
440,124.7,553.5,114.9,231,1094,28,
441,126.7,562.1,114.1,236,1110,27,
442,128.7,570.7,116.1,224,1069,28,
443,130.7,579.4,116.2,223,1067,27,
444,132.7,588.2,115.4,228,1083,28,
445,135.7,601.4,114.7,232,1098,27,
446,137.7,610.0,114.7,232,1098,27,
447,139.7,618.6,116.1,224,1069,28,
448,141.7,627.5,114.8,231,1096,28,
449,143.7,636.5,113.3,241,1128,27,
450,146.7,649.9,112.6,245,1143,27,
451,148.7,658.7,112.6,245,1143,27,
452,150.7,667.4,112.7,245,1141,27,
453,152.7,676.3,113.7,238,1119,27,
454,154.7,685.3,113.0,243,1134,28,
455,157.7,698.8,112.6,245,1143,27,
456,159.7,707.5,112.6,245,1143,27,
457,161.7,716.1,114.9,231,1094,27,
458,163.7,724.7,115.4,228,1083,28,
459,165.7,733.4,116.3,222,1065,28,
460,167.7,742.2,115.9,225,1073,28,
461,170.7,755.3,115.4,228,1083,28,
462,172.7,763.7,115.4,228,1083,28,
463,174.7,772.2,117.6,215,1040,28,
464,176.7,780.8,117.1,218,1050,27,
465,178.7,789.6,116.4,222,1063,28,
466,180.7,798.3,115.5,227,1081,28,
467,183.7,811.5,115.0,230,1092,28,
468,185.7,820.1,115.0,230,1092,28,
469,187.7,828.6,115.2,229,1087,27,
470,189.7,837.3,116.3,222,1065,27,
471,191.7,845.9,116.2,223,1067,27,
472,194.7,858.7,118.5,210,1023,28,
473,196.7,867.2,118.5,210,1023,28,
474,198.7,875.6,118.4,211,1025,27,
475,200.7,884.2,117.8,214,1036,27,
476,202.7,893.0,116.0,224,1071,28,
477,205.7,906.3,113.8,237,1117,27,
478,207.7,915.1,113.8,237,1117,27,
479,209.7,923.8,113.6,239,1121,28,
480,211.7,932.4,114.5,233,1102,28,
481,213.7,941.1,115.8,225,1075,28,
482,215.7,949.8,116.2,223,1067,28,
483,217.7,958.5,116.0,224,1071,28,
484,220.7,971.4,116.4,222,1063,28,
485,222.7,980.0,116.4,222,1063,28,
486,224.7,988.7,116.5,221,1061,28,
487,226.7,997.6,113.3,241,1128,28,
488,229.8,1010.6,118.1,212,1031,27,
489,231.8,1018.0,118.1,212,1031,27,
490,233.8,1025.5,132.7,150,815,27,
491,236.8,1036.5,135.3,141,786,27,
492,238.8,1043.8,136.4,138,774,27,
493,241.8,1054.8,137.5,135,763,27,
494,243.8,1061.9,138.2,133,756,27,
495,246.8,1072.8,139.3,129,745,27,
496,248.8,1079.9,139.4,129,744,27,
497,251.8,1090.7,140.7,126,732,27,
498,253.8,1097.9,140.7,126,732,27,
499,256.8,1108.9,138.1,133,757,27,
500,258.8,1115.8,138.1,133,757,27,
501,261.8,1126.3,143.0,120,711,27,
502,263.8,1133.1,145.4,114,691,27,
503,266.7,1143.9,141.1,125,728,27,
504,268.8,1150.9,141.1,125,728,27,
505,271.8,1161.8,139.8,128,740,27,
506,273.8,1168.9,139.8,128,740,27,
507,276.7,1179.8,139.9,128,739,27,
508,278.7,1186.7,139.9,128,739,27,
509,280.7,1193.8,141.3,124,726,27,
510,283.7,1204.2,142.2,122,718,27,
511,286.7,1214.7,143.7,118,705,27,
512,0.2,1.5,0.0,,,,
513,2.2,10.2,121.2,197,976,,
514,4.2,19.1,115.8,225,1075,29,
515,6.2,28.1,113.2,241,1130,28,
516,9.2,41.6,112.3,247,1150,28,
517,11.3,50.4,112.3,247,1150,28,
518,13.2,59.2,112.9,243,1137,28,
519,15.2,68.1,112.6,245,1143,28,
520,17.2,76.9,113.3,241,1128,28,
521,19.2,85.9,112.7,245,1141,28,
522,21.2,95.0,112.1,248,1155,28,
523,24.2,108.2,114.6,233,1100,28,
524,26.2,116.7,114.6,233,1100,28,
525,28.2,125.4,115.1,230,1089,27,
526,30.2,134.0,115.5,227,1081,28,
527,32.2,142.8,116.5,221,1061,28,
528,34.2,151.5,115.5,227,1081,28,
529,37.2,164.6,115.7,226,1077,27,
530,39.2,173.1,115.7,226,1077,27,
531,41.2,181.6,117.0,219,1052,28,
532,43.2,190.1,117.3,217,1046,28,
533,45.2,198.6,118.4,211,1025,28,
534,47.2,207.2,118.3,211,1027,27,
535,50.2,219.9,117.8,214,1036,28,
536,52.2,228.3,117.8,214,1036,28,
537,54.2,237.0,117.6,215,1040,27,
538,56.2,245.8,115.5,227,1081,27,
539,58.2,254.6,114.1,236,1110,27,
540,61.2,267.6,117.4,216,1044,28,
541,63.2,276.1,117.4,216,1044,28,
542,65.2,284.5,117.0,219,1052,27,
543,67.2,293.1,117.3,217,1046,27,
544,69.2,301.9,116.4,222,1063,28,
545,72.2,315.2,114.9,231,1094,27,
546,74.2,323.7,114.9,231,1094,27,
547,76.2,332.1,116.3,222,1065,27,
548,78.2,340.6,118.1,212,1031,27,
549,80.2,349.2,118.2,212,1029,27,
550,82.2,357.9,116.8,220,1055,28,
551,85.2,370.7,118.0,213,1033,27,
552,87.2,379.0,118.0,213,1033,27,
553,89.2,387.6,118.4,211,1025,28,
554,91.2,396.2,117.2,217,1048,28,
555,93.2,404.8,116.5,221,1061,28,
556,95.2,413.3,118.0,213,1033,28,
557,98.2,426.1,118.1,212,1031,28,
558,100.2,434.5,118.1,212,1031,28,
559,102.2,443.0,118.1,212,1031,28,
560,104.2,451.4,117.9,214,1034,28,
561,106.2,460.0,118.4,211,1025,28,
562,108.2,468.8,117.2,217,1048,28,
563,111.2,481.5,118.5,210,1023,27,
564,113.2,489.8,118.5,210,1023,27,
565,115.2,498.1,119.6,205,1004,27,
566,117.2,506.5,119.6,205,1004,27,
567,119.2,515.1,119.9,203,998,28,
568,122.2,528.0,116.7,220,1057,27,
569,124.2,536.4,116.7,220,1057,27,
570,126.2,544.9,118.1,212,1031,28,
571,128.2,553.6,117.5,216,1042,28,
572,130.2,562.3,115.9,225,1073,27,
573,132.2,570.9,116.5,221,1061,27,
574,135.2,583.6,117.9,214,1034,28,
575,137.2,592.1,117.9,214,1034,28,
576,139.2,600.8,116.5,221,1061,27,
577,141.2,609.4,115.9,225,1073,28,
578,143.2,617.9,117.3,217,1046,27,
579,146.2,630.9,116.9,219,1054,27,
580,148.2,639.4,116.9,219,1054,27,
581,150.2,647.8,117.9,214,1034,28,
582,152.2,656.3,117.7,215,1038,27,
583,154.2,665.1,117.3,217,1046,28,
584,156.3,674.0,114.6,233,1100,28,
585,159.2,687.2,114.8,231,1096,28,
586,161.2,695.8,114.8,231,1096,28,
587,163.2,704.4,114.5,233,1102,27,
588,165.2,713.1,115.8,225,1075,27,
589,167.2,721.8,116.9,219,1054,27,
590,170.2,734.7,116.7,220,1057,27,
591,172.2,743.1,116.7,220,1057,27,
592,174.2,751.6,117.6,215,1040,27,
593,176.3,760.1,117.8,214,1036,28,
594,178.2,768.6,118.3,211,1027,28,
595,181.2,781.5,117.8,214,1036,28,
596,183.2,790.0,117.8,214,1036,28,
597,185.3,798.5,117.7,215,1038,28,
598,187.2,807.0,117.6,215,1040,28,
599,189.2,815.7,116.9,219,1054,28,
600,191.2,824.4,115.5,227,1081,28,
601,194.2,837.6,115.1,230,1089,27,
602,196.2,846.1,115.1,230,1089,27,
603,198.2,854.4,117.7,215,1038,28,
604,200.2,862.9,118.9,208,1016,27,
605,202.2,871.4,118.9,208,1016,28,
606,204.2,879.8,119.3,206,1009,28,
607,207.3,892.6,118.1,212,1031,28,
608,209.2,901.0,118.1,212,1031,28,
609,211.3,909.6,117.6,215,1040,28,
610,213.2,918.1,117.3,217,1046,28,
611,215.2,926.7,117.2,217,1048,27,
612,217.2,935.3,117.8,214,1036,27,
613,220.2,947.9,119.2,207,1011,27,
614,222.2,956.2,119.2,207,1011,27,
615,224.2,964.6,119.6,205,1004,27,
616,226.2,973.1,118.8,209,1018,28,
617,228.2,981.6,118.2,212,1029,27,
618,231.2,994.4,118.9,208,1016,28,
619,233.2,1002.8,118.9,208,1016,28,
